,AnnotationTimestamp,VideoTime,arousal,session,participant,time
552,1602190947500,309682,189,1,3,17039.43113554193
553,1602190947533,309728,193,1,3,17039.47713554193
554,1602190947582,309778,195,1,3,17039.527135541928
555,1602190947783,309922,196,1,3,17039.67113554193
556,1602190947800,309982,197,1,3,17039.73113554193
557,1602190947833,310022,201,1,3,17039.77113554193
558,1602190947866,310062,202,1,3,17039.81113554193
559,1602190948166,310342,203,1,3,17040.09113554193
560,1602190948199,310382,208,1,3,17040.13113554193
561,1602190948233,310422,210,1,3,17040.17113554193
562,1602190948283,310462,211,1,3,17040.21113554193
563,1602190949349,311522,212,1,3,17041.27113554193
564,1602190949383,311562,213,1,3,17041.31113554193
565,1602190949416,311602,216,1,3,17041.35113554193
566,1602190949449,311647,217,1,3,17041.39613554193
567,1602190951533,313702,218,1,3,17043.45113554193
568,1602190951566,313742,219,1,3,17043.491135541928
569,1602190951599,313782,221,1,3,17043.53113554193
570,1602190951650,313822,222,1,3,17043.57113554193
571,1602190955649,317822,223,1,3,17047.57113554193
572,1602190955666,317862,225,1,3,17047.61113554193
573,1602190955716,317902,228,1,3,17047.651135541928
574,1602190955749,317942,229,1,3,17047.69113554193
575,1602190956132,318322,230,1,3,17048.07113554193
576,1602190956183,318378,234,1,3,17048.12713554193
577,1602190956233,318422,237,1,3,17048.17113554193
578,1602190956616,318802,238,1,3,17048.55113554193
579,1602190956649,318842,241,1,3,17048.59113554193
580,1602190956699,318882,244,1,3,17048.63113554193
581,1602190958850,321022,243,1,3,17050.77113554193
582,1602190958866,321062,242,1,3,17050.81113554193
583,1602190958916,321102,237,1,3,17050.85113554193
584,1602190958949,321142,235,1,3,17050.89113554193
585,1602190959316,321477,236,1,3,17051.22613554193
586,1602190959333,321522,239,1,3,17051.27113554193
587,1602190959366,321562,242,1,3,17051.31113554193
588,1602190959432,321622,243,1,3,17051.37113554193
589,1602190959615,321782,244,1,3,17051.53113554193
590,1602190959633,321822,246,1,3,17051.57113554193
591,1602190959666,321862,249,1,3,17051.61113554193
592,1602190959716,321902,251,1,3,17051.651135541928
593,1602190959932,322122,253,1,3,17051.87113554193
594,1602190959966,322162,258,1,3,17051.91113554193
595,1602190960033,322222,259,1,3,17051.97113554193
596,1602190960232,322422,261,1,3,17052.17113554193
597,1602190960266,322462,266,1,3,17052.21113554193
598,1602190960316,322502,268,1,3,17052.25113554193
599,1602190960565,322742,269,1,3,17052.491135541928
600,1602190960600,322782,275,1,3,17052.53113554193
601,1602190960632,322822,277,1,3,17052.57113554193
602,1602190960933,323122,279,1,3,17052.87113554193
603,1602190960983,323178,286,1,3,17052.92713554193
604,1602190961365,323542,288,1,3,17053.29113554193
605,1602190961400,323582,294,1,3,17053.33113554193
606,1602190961766,323962,293,1,3,17053.71113554193
607,1602190961815,324012,285,1,3,17053.76113554193
608,1602190963250,325422,284,1,3,17055.17113554193
609,1602190963266,325462,282,1,3,17055.21113554193
610,1602190963315,325502,276,1,3,17055.25113554193
611,1602190963616,325782,275,1,3,17055.53113554193
612,1602190963632,325822,274,1,3,17055.57113554193
613,1602190963666,325862,269,1,3,17055.61113554193
614,1602190963715,325902,267,1,3,17055.651135541928
615,1602190964015,326182,266,1,3,17055.93113554193
616,1602190964033,326222,264,1,3,17055.97113554193
617,1602190964065,326262,259,1,3,17056.01113554193
618,1602190964116,326302,258,1,3,17056.05113554193
619,1602190964716,326882,257,1,3,17056.63113554193
620,1602190964733,326922,256,1,3,17056.67113554193
621,1602190964766,326962,252,1,3,17056.71113554193
622,1602190964816,327012,248,1,3,17056.76113554193
623,1602190965449,327622,247,1,3,17057.37113554193
624,1602190965465,327662,245,1,3,17057.41113554193
625,1602190965516,327702,239,1,3,17057.45113554193
626,1602190966483,328662,238,1,3,17058.41113554193
627,1602190966516,328702,237,1,3,17058.45113554193
628,1602190966549,328742,236,1,3,17058.491135541928
629,1602190966616,328802,235,1,3,17058.55113554193
630,1602190972099,334262,236,1,3,17064.01113554193
631,1602190972149,334342,237,1,3,17064.09113554193
632,1602190972899,335082,238,1,3,17064.83113554193
633,1602190972932,335128,241,1,3,17064.87713554193
634,1602190972983,335178,243,1,3,17064.92713554193
635,1602190973249,335422,244,1,3,17065.17113554193
636,1602190973266,335462,246,1,3,17065.21113554193
637,1602190973316,335502,251,1,3,17065.25113554193
638,1602190973349,335542,252,1,3,17065.29113554193
639,1602190973599,335782,253,1,3,17065.53113554193
640,1602190973632,335822,256,1,3,17065.57113554193
641,1602190973666,335862,260,1,3,17065.61113554193
642,1602190973716,335902,261,1,3,17065.651135541928
643,1602190973965,336162,263,1,3,17065.91113554193
644,1602190974016,336202,269,1,3,17065.95113554193
645,1602190974065,336262,270,1,3,17066.01113554193
646,1602190974299,336462,271,1,3,17066.21113554193
647,1602190974315,336502,274,1,3,17066.25113554193
648,1602190974349,336542,278,1,3,17066.29113554193
649,1602190974399,336582,279,1,3,17066.33113554193
650,1602190974648,336822,280,1,3,17066.57113554193
651,1602190974665,336862,283,1,3,17066.61113554193
652,1602190974715,336902,288,1,3,17066.651135541928
653,1602190974983,337142,289,1,3,17066.89113554193
654,1602190974998,337182,290,1,3,17066.93113554193
655,1602190975032,337222,296,1,3,17066.97113554193
656,1602190975065,337262,297,1,3,17067.01113554193
657,1602190975116,337302,298,1,3,17067.05113554193
658,1602190975415,337602,299,1,3,17067.35113554193
659,1602190975448,337642,303,1,3,17067.39113554193
660,1602190975499,337682,307,1,3,17067.43113554193
661,1602190975816,337982,306,1,3,17067.73113554193
662,1602190975832,338022,305,1,3,17067.77113554193
663,1602190976149,338322,306,1,3,17068.07113554193
664,1602190976165,338362,308,1,3,17068.11113554193
665,1602190976215,338412,313,1,3,17068.16113554193
666,1602190976266,338462,314,1,3,17068.21113554193
667,1602190977348,339542,313,1,3,17069.29113554193
668,1602190977399,339582,312,1,3,17069.33113554193
669,1602190977449,339622,311,1,3,17069.37113554193
670,1602190977482,339662,310,1,3,17069.41113554193
671,1602190977515,339702,309,1,3,17069.45113554193
672,1602190977548,339742,308,1,3,17069.491135541928
673,1602190977615,339802,307,1,3,17069.55113554193
674,1602190977715,339902,306,1,3,17069.651135541928
675,1602190977782,339942,305,1,3,17069.69113554193
676,1602190978698,340862,304,1,3,17070.61113554193
677,1602190978732,340902,303,1,3,17070.651135541928
678,1602190978765,340942,302,1,3,17070.69113554193
679,1602190978815,340982,301,1,3,17070.73113554193
680,1602190978849,341022,300,1,3,17070.77113554193
681,1602190978882,341062,299,1,3,17070.81113554193
682,1602190979499,341682,301,1,3,17071.43113554193
683,1602190979532,341722,303,1,3,17071.47113554193
684,1602190979565,341762,304,1,3,17071.51113554193
685,1602190979616,341802,305,1,3,17071.55113554193
686,1602190979865,342042,307,1,3,17071.79113554193
687,1602190979899,342082,309,1,3,17071.83113554193
688,1602190979933,342122,311,1,3,17071.87113554193
689,1602190980015,342202,312,1,3,17071.95113554193
690,1602190980283,342462,313,1,3,17072.21113554193
691,1602190980316,342502,316,1,3,17072.25113554193
692,1602190980349,342542,318,1,3,17072.29113554193
693,1602190980399,342582,319,1,3,17072.33113554193
694,1602190980448,342622,320,1,3,17072.37113554193
695,1602190980749,342942,322,1,3,17072.69113554193
696,1602190980799,342982,326,1,3,17072.73113554193
697,1602190980832,343022,327,1,3,17072.77113554193
698,1602190980865,343062,328,1,3,17072.81113554193
699,1602190981366,343542,329,1,3,17073.29113554193
700,1602190981399,343582,332,1,3,17073.33113554193
701,1602190981432,343622,333,1,3,17073.37113554193
702,1602190981465,343662,334,1,3,17073.41113554193
703,1602190981532,343702,335,1,3,17073.45113554193
704,1602190982099,344262,336,1,3,17074.01113554193
705,1602190982115,344302,337,1,3,17074.05113554193
706,1602190982149,344342,340,1,3,17074.09113554193
707,1602190982198,344382,342,1,3,17074.13113554193
708,1602190982232,344422,343,1,3,17074.17113554193
709,1602190982716,344882,341,1,3,17074.63113554193
710,1602190982732,344922,340,1,3,17074.67113554193
711,1602190982782,344962,335,1,3,17074.71113554193
712,1602190982832,345022,334,1,3,17074.77113554193
713,1602190983082,345242,333,1,3,17074.991135541928
714,1602190983099,345282,332,1,3,17075.03113554193
715,1602190983132,345322,329,1,3,17075.07113554193
716,1602190983166,345362,325,1,3,17075.11113554193
717,1602190983215,345402,324,1,3,17075.151135541928
718,1602190983482,345622,323,1,3,17075.37113554193
719,1602190983499,345680,322,1,3,17075.42913554193
720,1602190983532,345722,317,1,3,17075.47113554193
721,1602190983566,345762,316,1,3,17075.51113554193
722,1602190984482,346622,315,1,3,17076.37113554193
723,1602190984715,346882,314,1,3,17076.63113554193
724,1602190984732,346922,313,1,3,17076.67113554193
725,1602190984765,346962,310,1,3,17076.71113554193
726,1602190984815,347002,308,1,3,17076.75113554193
727,1602190985632,347782,307,1,3,17077.53113554193
728,1602190985648,347822,305,1,3,17077.57113554193
729,1602190985665,347862,304,1,3,17077.61113554193
730,1602190985715,347902,299,1,3,17077.651135541928
731,1602190986432,348622,298,1,3,17078.37113554193
732,1602190986465,348662,295,1,3,17078.41113554193
733,1602190986515,348702,293,1,3,17078.45113554193
734,1602190988432,350582,292,1,3,17080.33113554193
735,1602190988449,350642,291,1,3,17080.39113554193
736,1602190988498,350682,287,1,3,17080.43113554193
737,1602190988532,350721,284,1,3,17080.47013554193
738,1602190988565,350762,283,1,3,17080.51113554193
739,1602190999199,361392,282,1,3,17091.14113554193
740,1602190999372,361532,281,1,3,17091.28113554193
741,1602191000249,362412,280,1,3,17092.16113554193
742,1602191000432,362592,279,1,3,17092.34113554193
743,1602191000548,362732,278,1,3,17092.48113554193
744,1602191001882,364052,277,1,3,17093.80113554193
745,1602191002682,364852,278,1,3,17094.60113554193
746,1602191002815,364992,279,1,3,17094.741135541928
747,1602191002865,365052,280,1,3,17094.80113554193
748,1602191002898,365092,282,1,3,17094.84113554193
749,1602191002948,365132,285,1,3,17094.88113554193
750,1602191002998,365172,286,1,3,17094.92113554193
751,1602191003232,365407,287,1,3,17095.15613554193
752,1602191003264,365452,292,1,3,17095.20113554193
753,1602191003298,365492,294,1,3,17095.241135541928
754,1602191003348,365532,295,1,3,17095.28113554193
755,1602191003549,365712,296,1,3,17095.46113554193
756,1602191003565,365761,298,1,3,17095.51013554193
757,1602191003631,365812,303,1,3,17095.56113554193
758,1602191003931,366092,304,1,3,17095.84113554193
759,1602191003965,366132,310,1,3,17095.88113554193
760,1602191003982,366172,311,1,3,17095.92113554193
761,1602191004565,366752,314,1,3,17096.50113554193
762,1602191004615,366792,320,1,3,17096.54113554193
763,1602191004648,366844,321,1,3,17096.59313554193
764,1602191004998,367194,324,1,3,17096.94313554193
765,1602191005082,367246,329,1,3,17096.99513554193
766,1602191005101,367292,330,1,3,17097.04113554193
767,1602191005432,367612,332,1,3,17097.36113554193
768,1602191005465,367652,336,1,3,17097.401135541928
769,1602191005499,367692,338,1,3,17097.44113554193
770,1602191005548,367732,339,1,3,17097.48113554193
771,1602191005782,367952,338,1,3,17097.70113554193
772,1602191005799,367992,336,1,3,17097.741135541928
773,1602191005849,368044,330,1,3,17097.79313554193
774,1602191005898,368092,329,1,3,17097.84113554193
775,1602191006182,368372,327,1,3,17098.12113554193
776,1602191006232,368426,320,1,3,17098.17513554193
777,1602191006532,368692,318,1,3,17098.44113554193
778,1602191006548,368732,316,1,3,17098.48113554193
779,1602191006581,368772,311,1,3,17098.52113554193
780,1602191006882,369071,310,1,3,17098.82013554193
781,1602191006932,369112,305,1,3,17098.86113554193
782,1602191006982,369152,301,1,3,17098.901135541928
783,1602191008781,370952,302,1,3,17100.70113554193
784,1602191008798,370991,304,1,3,17100.740135541928
785,1602191008849,371032,306,1,3,17100.78113554193
786,1602191009065,371252,307,1,3,17101.00113554193
787,1602191009098,371294,311,1,3,17101.04313554193
788,1602191009165,371352,313,1,3,17101.10113554193
789,1602191009331,371492,314,1,3,17101.241135541928
790,1602191009348,371532,317,1,3,17101.28113554193
791,1602191009381,371572,321,1,3,17101.32113554193
792,1602191009431,371612,322,1,3,17101.36113554193
793,1602191009599,371792,325,1,3,17101.54113554193
794,1602191009648,371832,330,1,3,17101.58113554193
795,1602191009682,371872,331,1,3,17101.62113554193
796,1602191009865,372052,334,1,3,17101.80113554193
797,1602191009898,372092,339,1,3,17101.84113554193
798,1602191009948,372132,340,1,3,17101.88113554193
799,1602191010132,372292,341,1,3,17102.04113554193
800,1602191010148,372332,344,1,3,17102.08113554193
801,1602191010199,372378,348,1,3,17102.12713554193
802,1602191010248,372432,349,1,3,17102.18113554193
803,1602191010414,372610,351,1,3,17102.35913554193
804,1602191010464,372652,357,1,3,17102.401135541928
805,1602191010682,372852,358,1,3,17102.60113554193
806,1602191010698,372892,360,1,3,17102.64113554193
807,1602191010749,372932,365,1,3,17102.68113554193
808,1602191010798,372972,366,1,3,17102.72113554193
809,1602191010965,373152,367,1,3,17102.901135541928
810,1602191011015,373194,370,1,3,17102.94313554193
811,1602191011065,373252,371,1,3,17103.00113554193
812,1602191011165,373332,370,1,3,17103.08113554193
813,1602191011181,373372,369,1,3,17103.12113554193
814,1602191011231,373427,360,1,3,17103.17613554193
815,1602191011498,373692,359,1,3,17103.44113554193
816,1602191011549,373732,352,1,3,17103.48113554193
817,1602191011582,373772,351,1,3,17103.52113554193
818,1602191011765,373952,350,1,3,17103.70113554193
819,1602191011815,373992,344,1,3,17103.741135541928
820,1602191011848,374033,340,1,3,17103.78213554193
821,1602191012081,374252,339,1,3,17104.00113554193
822,1602191012098,374295,337,1,3,17104.044135541928
823,1602191012148,374343,330,1,3,17104.09213554193
824,1602191012382,374572,329,1,3,17104.32113554193
825,1602191012431,374612,320,1,3,17104.36113554193
826,1602191012698,374892,319,1,3,17104.64113554193
827,1602191012749,374932,310,1,3,17104.68113554193
828,1602191013015,375192,308,1,3,17104.94113554193
829,1602191013048,375245,303,1,3,17104.99413554193
830,1602191013098,375292,300,1,3,17105.04113554193
831,1602191013448,375612,299,1,3,17105.36113554193
832,1602191013481,375652,297,1,3,17105.401135541928
833,1602191013515,375692,293,1,3,17105.44113554193
834,1602191013564,375732,290,1,3,17105.48113554193
835,1602191013915,376052,289,1,3,17105.80113554193
836,1602191013932,376112,288,1,3,17105.86113554193
837,1602191013982,376152,283,1,3,17105.901135541928
838,1602191014000,376192,281,1,3,17105.94113554193
839,1602191014048,376232,280,1,3,17105.98113554193
840,1602191014415,376572,279,1,3,17106.32113554193
841,1602191014432,376612,278,1,3,17106.36113554193
842,1602191014464,376652,273,1,3,17106.401135541928
843,1602191014514,376692,270,1,3,17106.44113554193
844,1602191014799,376992,269,1,3,17106.741135541928
845,1602191014881,377045,260,1,3,17106.794135541928
846,1602191015182,377372,259,1,3,17107.12113554193
847,1602191015232,377412,252,1,3,17107.16113554193
848,1602191015268,377452,250,1,3,17107.20113554193
849,1602191015565,377752,248,1,3,17107.50113554193
850,1602191015615,377792,240,1,3,17107.54113554193
851,1602191015898,378052,239,1,3,17107.80113554193
852,1602191015933,378112,233,1,3,17107.86113554193
853,1602191015982,378152,230,1,3,17107.901135541928
854,1602191016298,378492,228,1,3,17108.241135541928
855,1602191016348,378532,220,1,3,17108.28113554193
856,1602191017114,379252,219,1,3,17109.00113554193
857,1602191017182,379352,218,1,3,17109.10113554193
858,1602191017215,379392,217,1,3,17109.14113554193
859,1602191017298,379472,216,1,3,17109.22113554193
860,1602191017381,379552,215,1,3,17109.30113554193
861,1602191017431,379592,214,1,3,17109.34113554193
862,1602191017465,379632,213,1,3,17109.38113554193
863,1602191017497,379672,212,1,3,17109.42113554193
864,1602191017548,379712,211,1,3,17109.46113554193
865,1602191017564,379752,210,1,3,17109.50113554193
866,1602191017681,379852,211,1,3,17109.60113554193
867,1602191017714,379892,215,1,3,17109.64113554193
868,1602191017748,379932,217,1,3,17109.68113554193
869,1602191017798,379972,219,1,3,17109.72113554193
870,1602191017848,380012,220,1,3,17109.76113554193
871,1602191018249,380412,219,1,3,17110.16113554193
872,1602191018281,380452,218,1,3,17110.20113554193
873,1602191018314,380492,217,1,3,17110.241135541928
874,1602191018348,380532,215,1,3,17110.28113554193
875,1602191018398,380572,213,1,3,17110.32113554193
876,1602191018564,380752,214,1,3,17110.50113554193
877,1602191018598,380792,217,1,3,17110.54113554193
878,1602191018647,380832,220,1,3,17110.58113554193
879,1602191018681,380872,221,1,3,17110.62113554193
880,1602191019081,381252,222,1,3,17111.00113554193
881,1602191019114,381294,225,1,3,17111.04313554193
882,1602191019148,381344,228,1,3,17111.09313554193
883,1602191019215,381392,229,1,3,17111.14113554193
884,1602191019465,381652,227,1,3,17111.401135541928
885,1602191019498,381692,223,1,3,17111.44113554193
886,1602191019548,381732,221,1,3,17111.48113554193
887,1602191019581,381772,220,1,3,17111.52113554193
888,1602191024398,386592,221,1,3,17116.34113554193
889,1602191024448,386632,229,1,3,17116.38113554193
890,1602191024498,386672,230,1,3,17116.42113554193
891,1602191025048,387192,231,1,3,17116.94113554193
892,1602191025098,387292,238,1,3,17117.04113554193
893,1602191025148,387332,239,1,3,17117.08113554193
894,1602191025265,387453,237,1,3,17117.20213554193
895,1602191025314,387494,231,1,3,17117.24313554193
896,1602191025364,387545,229,1,3,17117.294135541928
897,1602191025999,388152,231,1,3,17117.901135541928
898,1602191026016,388195,233,1,3,17117.94413554193
899,1602191026047,388238,237,1,3,17117.98713554193
900,1602191026098,388278,238,1,3,17118.027135541928
901,1602191026148,388332,239,1,3,17118.08113554193
902,1602191026348,388512,238,1,3,17118.26113554193
903,1602191026398,388592,237,1,3,17118.34113554193
904,1602191026447,388632,232,1,3,17118.38113554193
905,1602191026481,388672,229,1,3,17118.42113554193
906,1602191027082,389252,230,1,3,17119.00113554193
907,1602191027117,389295,235,1,3,17119.044135541928
908,1602191027148,389342,238,1,3,17119.09113554193
909,1602191027198,389392,239,1,3,17119.14113554193
910,1602191027798,389972,238,1,3,17119.72113554193
911,1602191027848,390012,233,1,3,17119.76113554193
912,1602191027866,390052,231,1,3,17119.80113554193
913,1602191027898,390092,229,1,3,17119.84113554193
914,1602191036931,399092,230,1,3,17128.84113554193
915,1602191036999,399172,231,1,3,17128.92113554193
916,1602191037047,399212,232,1,3,17128.96113554193
917,1602191037231,399412,233,1,3,17129.16113554193
918,1602191037365,399512,234,1,3,17129.26113554193
919,1602191037515,399672,235,1,3,17129.42113554193
920,1602191037614,399772,236,1,3,17129.52113554193
921,1602191038617,400812,237,1,3,17130.56113554193
922,1602191039014,401172,238,1,3,17130.92113554193
923,1602191039364,401512,239,1,3,17131.26113554193
924,1602191039647,401812,240,1,3,17131.56113554193
925,1602191039748,401912,241,1,3,17131.66113554193
926,1602191040648,402812,242,1,3,17132.56113554193
927,1602191041114,403272,243,1,3,17133.02113554193
928,1602191041365,403512,244,1,3,17133.26113554193
929,1602191049767,411922,245,1,3,17141.67113554193
930,1602191050165,412322,246,1,3,17142.07113554193
931,1602191050184,412362,247,1,3,17142.11113554193
932,1602191050235,412413,248,1,3,17142.16213554193
933,1602191050783,412922,250,1,3,17142.67113554193
934,1602191050804,412978,253,1,3,17142.72713554193
935,1602191050838,413022,256,1,3,17142.77113554193
936,1602191050873,413062,257,1,3,17142.81113554193
937,1602191051283,413442,260,1,3,17143.19113554193
938,1602191051301,413482,263,1,3,17143.23113554193
939,1602191051335,413522,265,1,3,17143.27113554193
940,1602191051370,413562,266,1,3,17143.31113554193
941,1602191051583,413762,268,1,3,17143.51113554193
942,1602191051621,413802,274,1,3,17143.55113554193
943,1602191051656,413842,276,1,3,17143.59113554193
944,1602191051868,414042,277,1,3,17143.79113554193
945,1602191051906,414082,282,1,3,17143.83113554193
946,1602191051943,414122,283,1,3,17143.87113554193
947,1602191051978,414162,284,1,3,17143.91113554193
948,1602191052216,414402,285,1,3,17144.151135541928
949,1602191052252,414442,292,1,3,17144.19113554193
950,1602191052304,414482,293,1,3,17144.23113554193
951,1602191052342,414522,294,1,3,17144.27113554193
952,1602191052444,414622,293,1,3,17144.37113554193
953,1602191052498,414662,290,1,3,17144.41113554193
954,1602191052516,414702,287,1,3,17144.45113554193
955,1602191052555,414742,284,1,3,17144.491135541928
956,1602191052830,415002,286,1,3,17144.75113554193
957,1602191052864,415042,291,1,3,17144.79113554193
958,1602191052900,415082,293,1,3,17144.83113554193
959,1602191052934,415122,294,1,3,17144.87113554193
960,1602191053173,415342,295,1,3,17145.09113554193
961,1602191053192,415382,298,1,3,17145.13113554193
962,1602191053261,415439,303,1,3,17145.18813554193
963,1602191053295,415482,304,1,3,17145.23113554193
964,1602191053517,415682,305,1,3,17145.43113554193
965,1602191053536,415722,308,1,3,17145.47113554193
966,1602191053571,415762,312,1,3,17145.51113554193
967,1602191053624,415802,313,1,3,17145.55113554193
968,1602191053864,416002,314,1,3,17145.75113554193
969,1602191053883,416042,318,1,3,17145.79113554193
970,1602191053901,416082,320,1,3,17145.83113554193
971,1602191053939,416122,322,1,3,17145.87113554193
972,1602191053974,416162,323,1,3,17145.91113554193
973,1602191054114,416282,322,1,3,17146.03113554193
974,1602191054147,416322,319,1,3,17146.07113554193
975,1602191054184,416362,314,1,3,17146.11113554193
976,1602191054219,416402,313,1,3,17146.151135541928
977,1602191054627,416782,312,1,3,17146.53113554193
978,1602191054645,416822,311,1,3,17146.57113554193
979,1602191054714,416875,308,1,3,17146.62413554193
980,1602191058731,420902,309,1,3,17150.651135541928
981,1602191058781,420944,314,1,3,17150.69313554193
982,1602191058815,420993,316,1,3,17150.74213554193
983,1602191059106,421282,317,1,3,17151.03113554193
984,1602191059146,421322,321,1,3,17151.07113554193
985,1602191059181,421362,325,1,3,17151.11113554193
986,1602191059222,421402,326,1,3,17151.151135541928
987,1602191059459,421617,327,1,3,17151.366135541928
988,1602191059479,421662,329,1,3,17151.41113554193
989,1602191059533,421702,334,1,3,17151.45113554193
990,1602191059568,421742,335,1,3,17151.491135541928
991,1602191059832,422003,338,1,3,17151.75213554193
992,1602191059881,422044,342,1,3,17151.79313554193
993,1602191059917,422094,343,1,3,17151.84313554193
994,1602191062780,424962,346,1,3,17154.71113554193
995,1602191062817,425002,349,1,3,17154.75113554193
996,1602191062881,425062,350,1,3,17154.81113554193
997,1602191063182,425342,352,1,3,17155.09113554193
998,1602191063218,425395,357,1,3,17155.14413554193
999,1602191063252,425442,358,1,3,17155.19113554193
1000,1602191063289,425482,359,1,3,17155.23113554193
1001,1602191065514,427652,358,1,3,17157.401135541928
1002,1602191065534,427712,356,1,3,17157.46113554193
1003,1602191065569,427752,352,1,3,17157.50113554193
1004,1602191065630,427798,351,1,3,17157.54713554193
1005,1602191066982,429152,353,1,3,17158.901135541928
1006,1602191066999,429192,355,1,3,17158.94113554193
1007,1602191067054,429232,357,1,3,17158.98113554193
1008,1602191067088,429272,358,1,3,17159.02113554193
1009,1602191067431,429612,359,1,3,17159.36113554193
1010,1602191067483,429661,367,1,3,17159.41013554193
1011,1602191067520,429712,368,1,3,17159.46113554193
1012,1602191067713,429852,369,1,3,17159.60113554193
1013,1602191067742,429912,374,1,3,17159.66113554193
1014,1602191069781,431972,375,1,3,17161.72113554193
1015,1602191069830,432012,379,1,3,17161.76113554193
1016,1602191069883,432052,380,1,3,17161.80113554193
1017,1602191070080,432252,379,1,3,17162.00113554193
1018,1602191070131,432292,374,1,3,17162.04113554193
1019,1602191070347,432512,373,1,3,17162.26113554193
1020,1602191070380,432552,370,1,3,17162.30113554193
1021,1602191070413,432592,368,1,3,17162.34113554193
1022,1602191070614,432752,366,1,3,17162.50113554193
1023,1602191070632,432809,364,1,3,17162.55813554193
1024,1602191070664,432852,362,1,3,17162.60113554193
1025,1602191071547,433712,363,1,3,17163.46113554193
1026,1602191071580,433752,366,1,3,17163.50113554193
1027,1602191071613,433792,368,1,3,17163.54113554193
1028,1602191071663,433832,369,1,3,17163.58113554193
1029,1602191071865,434052,372,1,3,17163.80113554193
1030,1602191071914,434092,376,1,3,17163.84113554193
1031,1602191072147,434333,379,1,3,17164.08213554193
1032,1602191072197,434376,383,1,3,17164.12513554193
1033,1602191072249,434432,384,1,3,17164.18113554193
1034,1602191073262,435452,383,1,3,17165.20113554193
1035,1602191073315,435492,382,1,3,17165.241135541928
1036,1602191076165,438352,383,1,3,17168.10113554193
1037,1602191076203,438392,384,1,3,17168.14113554193
1038,1602191076247,438432,385,1,3,17168.18113554193
1039,1602191076363,438552,386,1,3,17168.30113554193
1040,1602191077714,439904,388,1,3,17169.65313554193
1041,1602191077781,439944,393,1,3,17169.69313554193
1042,1602191077834,439992,394,1,3,17169.741135541928
1043,1602191078164,440352,396,1,3,17170.10113554193
1044,1602191078199,440392,398,1,3,17170.14113554193
1045,1602191078263,440432,400,1,3,17170.18113554193
1046,1602191078664,440832,402,1,3,17170.58113554193
1047,1602191078682,440872,404,1,3,17170.62113554193
1048,1602191078730,440912,406,1,3,17170.66113554193
1049,1602191089281,451442,405,1,3,17181.19113554193
1050,1602191089299,451482,404,1,3,17181.23113554193
1051,1602191089347,451522,402,1,3,17181.27113554193
1052,1602191089382,451562,401,1,3,17181.31113554193
1053,1602191089849,452022,403,1,3,17181.77113554193
1054,1602191089897,452062,408,1,3,17181.81113554193
1055,1602191089935,452109,409,1,3,17181.85813554193
1056,1602191091357,453542,410,1,3,17183.29113554193
1057,1602191091412,453588,416,1,3,17183.33713554193
1058,1602191091780,453962,417,1,3,17183.71113554193
1059,1602191091830,454002,422,1,3,17183.75113554193
1060,1602191091867,454043,423,1,3,17183.79213554193
1061,1602191092594,454742,424,1,3,17184.491135541928
1062,1602191092637,454802,428,1,3,17184.55113554193
1063,1602191092663,454842,429,1,3,17184.59113554193
1064,1602191093645,455822,428,1,3,17185.57113554193
1065,1602191093698,455882,426,1,3,17185.63113554193
1066,1602191093772,455962,425,1,3,17185.71113554193
1067,1602191093810,456002,424,1,3,17185.75113554193
1068,1602191094244,456402,423,1,3,17186.151135541928
1069,1602191094281,456442,420,1,3,17186.19113554193
1070,1602191094319,456482,419,1,3,17186.23113554193
1071,1602191094571,456722,421,1,3,17186.47113554193
1072,1602191094590,456765,424,1,3,17186.51413554193
1073,1602191094629,456822,426,1,3,17186.57113554193
1074,1602191094682,456862,427,1,3,17186.61113554193
1075,1602191094879,457042,429,1,3,17186.79113554193
1076,1602191094899,457082,431,1,3,17186.83113554193
1077,1602191094934,457122,433,1,3,17186.87113554193
1078,1602191095090,457282,432,1,3,17187.03113554193
1079,1602191095141,457322,426,1,3,17187.07113554193
1080,1602191095177,457362,424,1,3,17187.11113554193
1081,1602191095416,457582,422,1,3,17187.33113554193
1082,1602191095433,457622,420,1,3,17187.37113554193
1083,1602191095488,457664,416,1,3,17187.41313554193
1084,1602191095692,457882,415,1,3,17187.63113554193
1085,1602191095745,457922,408,1,3,17187.67113554193
1086,1602191096001,458182,407,1,3,17187.93113554193
1087,1602191096036,458222,402,1,3,17187.97113554193
1088,1602191096073,458262,399,1,3,17188.01113554193
1089,1602191096540,458722,398,1,3,17188.47113554193
1090,1602191096578,458762,395,1,3,17188.51113554193
1091,1602191096629,458802,391,1,3,17188.55113554193
1092,1602191096666,458842,390,1,3,17188.59113554193
1093,1602191097123,459282,389,1,3,17189.03113554193
1094,1602191097141,459322,387,1,3,17189.07113554193
1095,1602191097178,459362,383,1,3,17189.11113554193
1096,1602191097230,459402,381,1,3,17189.151135541928
1097,1602191097558,459742,380,1,3,17189.491135541928
1098,1602191097629,459786,373,1,3,17189.53513554193
1099,1602191098024,460183,372,1,3,17189.93213554193
1100,1602191098059,460235,369,1,3,17189.98413554193
1101,1602191098094,460282,366,1,3,17190.03113554193
1102,1602191098146,460324,364,1,3,17190.07313554193
1103,1602191098643,460782,363,1,3,17190.53113554193
1104,1602191098680,460842,362,1,3,17190.59113554193
1105,1602191098715,460882,361,1,3,17190.63113554193
