,session,participant,time,depth_frame_id,depth_frame_time,color_frame_id,color_frame_time
14757,1,3,17224.9902311976,17231.0,1602189696129.5747,8885.0,1602189696127.1704
14758,1,3,17225.022752341774,17232.0,1602189696163.381,8885.0,1602189696127.1704
14759,1,3,17225.055295885977,17233.0,1602189696196.7063,8886.0,1602189696194.0583
14760,1,3,17225.09064263399,17234.0,1602189696229.4053,8886.0,1602189696194.0583
14761,1,3,17225.12342997852,17235.0,1602189696263.1323,8887.0,1602189696261.0713
14762,1,3,17225.15501762143,17236.0,1602189696296.3857,8887.0,1602189696261.0713
14763,1,3,17225.19031386937,17237.0,1602189696330.0327,8888.0,1602189696328.1035
14764,1,3,17225.2222149127,17238.0,1602189696362.8445,8888.0,1602189696328.1035
14765,1,3,17225.25518045748,17239.0,1602189696396.2727,8889.0,1602189696394.9883
14766,1,3,17225.290524505486,17240.0,1602189696429.9146,8889.0,1602189696394.9883
14767,1,3,17225.322706249197,17241.0,1602189696463.056,8890.0,1602189696461.913
14768,1,3,17225.355881794258,17242.0,1602189696496.1377,8890.0,1602189696461.913
14769,1,3,17225.389930640504,17243.0,1602189696529.9949,8891.0,1602189696529.0
14770,1,3,17225.42311798558,17244.0,1602189696562.8435,8891.0,1602189696529.0
14771,1,3,17225.458451233575,17245.0,1602189696596.8496,8892.0,1602189696596.0757
14772,1,3,17225.488774374764,17246.0,1602189696630.267,8892.0,1602189696596.0757
14773,1,3,17225.52223242021,17247.0,1602189696663.531,8893.0,1602189696662.9165
14774,1,3,17225.55674056708,17248.0,1602189696696.9487,8893.0,1602189696662.9165
14775,1,3,17225.589444211502,17249.0,1602189696730.2234,8894.0,1602189696729.7424
14776,1,3,17225.622813556827,17250.0,1602189696762.9905,8894.0,1602189696729.7424
14777,1,3,17225.65696720322,17251.0,1602189696797.3071,8895.0,1602189696797.3433
14778,1,3,17225.68923614705,17252.0,1602189696830.248,8895.0,1602189696797.3433
14779,1,3,17225.724520394975,17253.0,1602189696863.5852,8896.0,1602189696864.06
14780,1,3,17225.756421238304,17254.0,1602189696896.945,8896.0,1602189696864.06
14781,1,3,17225.790001183916,17255.0,1602189696929.621,8897.0,1602189696930.8923
14782,1,3,17225.822764428416,17256.0,1602189696962.93,8897.0,1602189696930.8923
14783,1,3,17225.857084575033,17257.0,1602189696996.2542,8898.0,1602189696997.7583
14784,1,3,17225.889353518865,17258.0,1602189697030.252,8898.0,1602189696997.7583
14785,1,3,17225.923881965766,17259.0,1602189697063.0017,8899.0,1602189697064.6372
14786,1,3,17225.95743651134,17260.0,1602189697096.5706,8899.0,1602189697064.6372
14787,1,3,17225.990900656794,17261.0,1602189697130.2393,8900.0,1602189697131.445
14788,1,3,17226.022987400378,17262.0,1602189697163.349,8900.0,1602189697131.445
14789,1,3,17226.058241348263,17263.0,1602189697196.7568,8901.0,1602189697198.4836
14790,1,3,17226.090499392078,17264.0,1602189697230.2395,8901.0,1602189697198.4836
14791,1,3,17226.1246026384,17265.0,1602189697263.324,8902.0,1602189697265.342
14792,1,3,17226.1568497822,17266.0,1602189697296.4043,8902.0,1602189697265.342
14793,1,3,17226.19209813008,17267.0,1602189697330.0945,8903.0,1602189697332.2632
14794,1,3,17226.222553571446,17268.0,1602189697362.9412,8903.0,1602189697332.2632
14795,1,3,17226.258688320526,17269.0,1602189697396.8125,8904.0,1602189697399.3992
14796,1,3,17226.28933046215,17270.0,1602189697429.6924,8904.0,1602189697399.3992
14797,1,3,17226.326294812356,17271.0,1602189697463.469,8905.0,1602189697466.2473
14798,1,3,17226.357598354873,17272.0,1602189697496.478,8905.0,1602189697466.2473
14799,1,3,17226.392956502903,17273.0,1602189697530.1252,8906.0,1602189697533.2031
14800,1,3,17226.423547744453,17274.0,1602189697563.0488,8906.0,1602189697533.2031
14801,1,3,17226.459006892615,17275.0,1602189697596.4534,8907.0,1602189697600.1536
14802,1,3,17226.489367333856,17276.0,1602189697629.7537,8907.0,1602189697600.1536
14803,1,3,17226.527787086037,17277.0,1602189697663.1567,8908.0,1602189697667.4065
14804,1,3,17226.556364224856,17278.0,1602189697696.8933,8908.0,1602189697667.4065
14805,1,3,17226.5938682758,17279.0,1602189697730.242,8909.0,1602189697734.2764
14806,1,3,17226.624298717128,17280.0,1602189697763.2292,8909.0,1602189697734.2764
14807,1,3,17226.66071036659,17281.0,1602189697796.8396,8910.0,1602189697800.9924
14808,1,3,17226.69028590676,17282.0,1602189697830.4124,8910.0,1602189697800.9924
14809,1,3,17226.72726075698,17283.0,1602189697863.0798,8911.0,1602189697867.9492
14810,1,3,17226.756315996445,17284.0,1602189697896.8152,8911.0,1602189697867.9492
14811,1,3,17226.794480648285,17285.0,1602189697929.824,8912.0,1602189697935.0947
14812,1,3,17226.822755986694,17286.0,1602189697963.6223,8912.0,1602189697935.0947
14813,1,3,17226.862889841203,17287.0,1602189697997.168,8913.0,1602189698001.9287
14814,1,3,17226.890856579193,17288.0,1602189698030.22,8913.0,1602189698001.9287
14815,1,3,17226.927793829364,17289.0,1602189698063.5288,8914.0,1602189698068.7651
14816,1,3,17226.956919368924,17290.0,1602189698096.5232,8914.0,1602189698068.7651
14817,1,3,17226.99537642116,17291.0,1602189698129.785,8915.0,1602189698136.024
14818,1,3,17227.023160258897,17292.0,1602189698163.571,8915.0,1602189698136.024
14819,1,3,17227.06254191239,17293.0,1602189698197.0874,8916.0,1602189698202.874
14820,1,3,17227.088954848263,17294.0,1602189698230.3247,8916.0,1602189698202.874
14821,1,3,17227.13031900445,17295.0,1602189698263.5432,8917.0,1602189698269.6455
14822,1,3,17227.158092542173,17296.0,1602189698296.7095,8917.0,1602189698269.6455
14823,1,3,17227.197296695424,17297.0,1602189698329.886,8918.0,1602189698336.8303
14824,1,3,17227.223633931197,17298.0,1602189698363.2651,8918.0,1602189698336.8303
14825,1,3,17227.2628753845,17299.0,1602189698397.2039,8919.0,1602189698403.644
14826,1,3,17227.290767522383,17300.0,1602189698430.6135,8919.0,1602189698403.644
14827,1,3,17227.331420777602,17301.0,1602189698463.7605,8920.0,1602189698470.6873
14828,1,3,17227.35602961103,17302.0,1602189698497.1377,8920.0,1602189698470.6873
14829,1,3,17227.396954866617,17303.0,1602189698530.4749,8921.0,1602189698537.6487
14830,1,3,17227.423032602037,17304.0,1602189698563.849,8921.0,1602189698537.6487
14831,1,3,17227.46362315717,17305.0,1602189698597.0647,8922.0,1602189698604.48
14832,1,3,17227.491291394756,17306.0,1602189698629.9995,8922.0,1602189698604.48
14833,1,3,17227.530725248314,17307.0,1602189698663.696,8923.0,1602189698671.4045
14834,1,3,17227.556657783538,17308.0,1602189698696.6848,8923.0,1602189698671.4045
14835,1,3,17227.596714937947,17309.0,1602189698730.62,8924.0,1602189698738.2605
14836,1,3,17227.622893473505,17310.0,1602189698763.6868,8924.0,1602189698738.2605
14837,1,3,17227.665101930837,17311.0,1602189698796.7583,8925.0,1602189698805.3325
14838,1,3,17227.689025863332,17312.0,1602189698830.536,8925.0,1602189698805.3325
14839,1,3,17227.732266622068,17313.0,1602189698863.7837,8926.0,1602189698872.3152
14840,1,3,17227.75730105607,17314.0,1602189698896.7595,8926.0,1602189698872.3152
14841,1,3,17227.79883771249,17315.0,1602189698929.966,8927.0,1602189698939.2056
14842,1,3,17227.823594246114,17316.0,1602189698963.3528,8927.0,1602189698939.2056
14843,1,3,17227.865192002617,17317.0,1602189698997.2104,8928.0,1602189699006.078
14844,1,3,17227.889421335523,17318.0,1602189699030.0005,8928.0,1602189699006.078
14845,1,3,17227.93409839621,17319.0,1602189699063.9202,8929.0,1602189699073.1536
14846,1,3,17227.95614872616,17320.0,1602189699097.193,8929.0,1602189699073.1536
14847,1,3,17228.00008578584,17321.0,1602189699130.4785,8930.0,1602189699140.0955
14848,1,3,17228.02330181737,17322.0,1602189699163.8572,8930.0,1602189699140.0955
14849,1,3,17228.066467776007,17323.0,1602189699197.129,8931.0,1602189699207.0022
14850,1,3,17228.0896539075,17324.0,1602189699230.1167,8931.0,1602189699207.0022
14851,1,3,17228.133603067196,17325.0,1602189699263.4724,8932.0,1602189699273.8733
14852,1,3,17228.156528398333,17326.0,1602189699297.1196,8932.0,1602189699273.8733
14853,1,3,17228.200204657656,17327.0,1602189699330.214,8933.0,1602189699341.0425
14854,1,3,17228.22305038869,17328.0,1602189699363.9124,8933.0,1602189699341.0425
14855,1,3,17228.267420048956,17329.0,1602189699397.1565,8934.0,1602189699407.9612
14856,1,3,17228.289639079136,17330.0,1602189699430.6145,8934.0,1602189699407.9612
14857,1,3,17228.334945240673,17331.0,1602189699463.881,8935.0,1602189699474.826
14858,1,3,17228.356856470436,17332.0,1602189699497.2695,8935.0,1602189699474.826
14859,1,3,17228.400489829703,17333.0,1602189699530.234,8936.0,1602189699541.8599
14860,1,3,17228.422931560184,17334.0,1602189699563.4963,8936.0,1602189699541.8599
14861,1,3,17228.46839742194,17335.0,1602189699597.2131,8937.0,1602189699608.874
14862,1,3,17228.489582850714,17336.0,1602189699630.1416,8937.0,1602189699608.874
14863,1,3,17228.52369319705,17337.0,1602189699663.984,8937.0,1602189699608.874
14864,1,3,17228.55763884316,17338.0,1602189699697.5376,8938.0,1602189699675.712
14865,1,3,17228.60143800265,17339.0,1602189699730.2659,8939.0,1602189699742.5833
14866,1,3,17228.62324703227,17340.0,1602189699764.135,8939.0,1602189699742.5833
14867,1,3,17228.67005519585,17341.0,1602189699797.045,8940.0,1602189699809.7903
14868,1,3,17228.691069324395,17342.0,1602189699830.587,8940.0,1602189699809.7903
14869,1,3,17228.736356385903,17343.0,1602189699863.606,8941.0,1602189699876.765
14870,1,3,17228.756292012982,17344.0,1602189699897.324,8941.0,1602189699876.765
14871,1,3,17228.789938358685,17345.0,1602189699930.7383,8941.0,1602189699876.765
14872,1,3,17228.82593560758,17346.0,1602189699964.26,8942.0,1602189699943.6428
