,session,participant,time,device_ts,system_ts,left_x,left_y,left_pupil,right_x,right_y,right_pupil
18859,3,2,83071.02753606877,83825205000.0,74637020000.0,,,,,,
18860,3,2,83071.044208158,83825220000.0,74637030000.0,,,,,,
18861,3,2,83071.06088024723,83825240000.0,74637050000.0,,,,,,
18862,3,2,83071.07755233646,83825254000.0,74637070000.0,,,,,,
18863,3,2,83071.0942244257,83825270000.0,74637080000.0,,,,,,
18864,3,2,83071.11089651493,83825290000.0,74637100000.0,,,,,,
18865,3,2,83071.12756860416,83825300000.0,74637115000.0,,,,,,
18866,3,2,83071.1442406934,83825320000.0,74637130000.0,,,,,,
18867,3,2,83071.16091278262,83825340000.0,74637150000.0,,,,,,
18868,3,2,83071.17758487187,83825350000.0,74637165000.0,,,,,,
18869,3,2,83071.1942569611,83825370000.0,74637180000.0,,,,,,
18870,3,2,83071.21092905033,83825385000.0,74637200000.0,,,,,,
18871,3,2,83071.22760113956,83825400000.0,74637210000.0,,,,,,
18872,3,2,83071.24427322879,83825420000.0,74637230000.0,,,,,,
18873,3,2,83071.26094531803,83825435000.0,74637250000.0,,,,,,
18874,3,2,83071.27761740726,83825450000.0,74637260000.0,,,,,,
18875,3,2,83071.2942894965,83825470000.0,74637280000.0,,,,,,
18876,3,2,83071.31096158572,83825480000.0,74637296000.0,,,,,,
18877,3,2,83071.32763367495,83825500000.0,74637310000.0,,,,,,
18878,3,2,83071.3443057642,83825520000.0,74637330000.0,,,,,,
18879,3,2,83071.36097785343,83825530000.0,74637345000.0,,,,,,
18880,3,2,83071.37764994266,83825550000.0,74637360000.0,,,,,,
18881,3,2,83071.39432203189,83825566000.0,74637380000.0,,,,,,
18882,3,2,83071.41099412112,83825590000.0,74637390000.0,,,,,,
18883,3,2,83071.42766621037,83825610000.0,74637410000.0,,,,,,
18884,3,2,83071.4443382996,83825620000.0,74637430000.0,,,,,,
18885,3,2,83071.46101038883,83825640000.0,74637450000.0,,,,,,
18886,3,2,83071.47768247806,83825656000.0,74637470000.0,,,,,,
18887,3,2,83071.49435456729,83825670000.0,74637480000.0,,,,,,
18888,3,2,83071.51102665653,83825690000.0,74637500000.0,,,,,,
18889,3,2,83071.52769874576,83825705000.0,74637520000.0,,,,,,
18890,3,2,83071.54437083499,83825720000.0,74637530000.0,,,,,,
18891,3,2,83071.56104292422,83825740000.0,74637550000.0,,,,,,
18892,3,2,83071.57771501345,83825754000.0,74637570000.0,,,,,,
18893,3,2,83071.5943871027,83825770000.0,74637580000.0,,,,,,
18894,3,2,83071.61105919193,83825790000.0,74637600000.0,,,,,,
18895,3,2,83071.62773128116,83825800000.0,74637615000.0,,,,,,
18896,3,2,83071.64440337039,83825820000.0,74637630000.0,,,,,,
18897,3,2,83071.66107545962,83825840000.0,74637650000.0,,,,,,
18898,3,2,83071.67774754886,83825850000.0,74637664000.0,,,,,,
18899,3,2,83071.6944196381,83825870000.0,74637680000.0,,,,,,
18900,3,2,83071.71109172732,83825885000.0,74637700000.0,,,,,,
18901,3,2,83071.72776381655,83825900000.0,74637710000.0,,,,,,
18902,3,2,83071.74443590578,83825920000.0,74637730000.0,,,,,,
18903,3,2,83071.76110799503,83825934000.0,74637750000.0,,,,,,
18904,3,2,83071.77778008426,83825950000.0,74637760000.0,,,,,,
18905,3,2,83071.79445217349,83825970000.0,74637780000.0,,,,,,
18906,3,2,83071.81112426272,83825980000.0,74637795000.0,,,,,,
18907,3,2,83071.82779635195,83826000000.0,74637810000.0,,,,,,
18908,3,2,83071.84446844118,83826020000.0,74637830000.0,,,,,,
18909,3,2,83071.86114053043,83826030000.0,74637844000.0,,,,,,
18910,3,2,83071.87781261966,83826050000.0,74637860000.0,,,,,,
18911,3,2,83071.89448470889,83826065000.0,74637880000.0,,,,,,
18912,3,2,83071.91115679812,83826090000.0,74637890000.0,,,,,,
18913,3,2,83071.92782888735,83826110000.0,74637910000.0,,,,,,
18914,3,2,83071.94450097659,83826120000.0,74637930000.0,,,,,,
18915,3,2,83071.96117306582,83826140000.0,74637950000.0,,,,,,
18916,3,2,83071.97784515505,83826156000.0,74637970000.0,,,,,,
18917,3,2,83071.99451724428,83826170000.0,74637980000.0,,,,,,
18918,3,2,83072.01118933351,83826190000.0,74638000000.0,,,,,,
18919,3,2,83072.02786142276,83826205000.0,74638020000.0,,,,,,
18920,3,2,83072.04453351199,83826220000.0,74638030000.0,,,,,,
18921,3,2,83072.06120560122,83826240000.0,74638050000.0,,,,,,
18922,3,2,83072.07787769045,83826250000.0,74638066000.0,,,,,,
18923,3,2,83072.09454977968,83826270000.0,74638080000.0,,,,,,
18924,3,2,83072.11122186892,83826290000.0,74638100000.0,,,,,,
18925,3,2,83072.12789395815,83826300000.0,74638115000.0,,,,,,
18926,3,2,83072.14456604738,83826320000.0,74638130000.0,,,,,,
18927,3,2,83072.16123813661,83826336000.0,74638150000.0,,,,,,
18928,3,2,83072.17791022584,83826350000.0,74638160000.0,,,,,,
18929,3,2,83072.19458231509,83826370000.0,74638180000.0,,,,,,
18930,3,2,83072.21125440432,83826385000.0,74638200000.0,,,,,,
18931,3,2,83072.22792649355,83826400000.0,74638210000.0,,,,,,
18932,3,2,83072.24459858278,83826420000.0,74638230000.0,,,,,,
18933,3,2,83072.26127067201,83826430000.0,74638246000.0,,,,,,
18934,3,2,83072.27794276125,83826450000.0,74638260000.0,,,,,,
18935,3,2,83072.29461485049,83826470000.0,74638280000.0,,,,,,
18936,3,2,83072.31128693972,83826480000.0,74638295000.0,,,,,,
18937,3,2,83072.32795902895,83826500000.0,74638310000.0,,,,,,
18938,3,2,83072.34463111818,83826520000.0,74638330000.0,,,,,,
18939,3,2,83072.36130320742,83826530000.0,74638344000.0,,,,,,
18940,3,2,83072.37797529665,83826550000.0,74638360000.0,,,,,,
18941,3,2,83072.39464738588,83826565000.0,74638380000.0,,,,,,
18942,3,2,83072.41131947511,83826580000.0,74638390000.0,,,,,,
18943,3,2,83072.42799156434,83826610000.0,74638410000.0,,,,,,
18944,3,2,83072.44466365359,83826620000.0,74638430000.0,,,,,,
18945,3,2,83072.46133574282,83826640000.0,74638450000.0,,,,,,
18946,3,2,83072.47800783205,83826655000.0,74638470000.0,,,,,,
18947,3,2,83072.49467992128,83826670000.0,74638480000.0,,,,,,
18948,3,2,83072.51135201051,83826690000.0,74638500000.0,,,,,,
18949,3,2,83072.52802409975,83826704000.0,74638520000.0,,,,,,
18950,3,2,83072.54469618898,83826720000.0,74638530000.0,,,,,,
18951,3,2,83072.56136827821,83826740000.0,74638550000.0,,,,,,
18952,3,2,83072.57804036744,83826750000.0,74638565000.0,,,,,,
18953,3,2,83072.59471245667,83826770000.0,74638580000.0,,,,,,
18954,3,2,83072.61138454592,83826790000.0,74638600000.0,,,,,,
18955,3,2,83072.62805663515,83826800000.0,74638615000.0,,,,,,
18956,3,2,83072.64472872438,83826820000.0,74638630000.0,,,,,,
18957,3,2,83072.66140081361,83826835000.0,74638650000.0,,,,,,
18958,3,2,83072.67807290284,83826850000.0,74638660000.0,,,,,,
18959,3,2,83072.69474499208,83826870000.0,74638680000.0,,,,,,
18960,3,2,83072.71141708131,83826885000.0,74638700000.0,,,,,,
18961,3,2,83072.72808917054,83826900000.0,74638710000.0,,,,,,
18962,3,2,83072.74476125978,83826920000.0,74638730000.0,,,,,,
18963,3,2,83072.761433349,83826930000.0,74638746000.0,,,,,,
18964,3,2,83072.77810543824,83826950000.0,74638760000.0,,,,,,
18965,3,2,83072.79477752748,83826970000.0,74638780000.0,,,,,,
18966,3,2,83072.81144961671,83826980000.0,74638795000.0,,,,,,
18967,3,2,83072.82812170594,83827000000.0,74638810000.0,,,,,,
18968,3,2,83072.84479379517,83827016000.0,74638830000.0,,,,,,
18969,3,2,83072.8614658844,83827030000.0,74638840000.0,,,,,,
18970,3,2,83072.87813797365,83827050000.0,74638860000.0,,,,,,
18971,3,2,83072.89481006288,83827065000.0,74638880000.0,,,,,,
18972,3,2,83072.9114821521,83827080000.0,74638890000.0,,,,,,
18973,3,2,83072.92815424134,83827106000.0,74638910000.0,,,,,,
18974,3,2,83072.94482633057,83827120000.0,74638926000.0,,,,,,
18975,3,2,83072.96149841981,83827140000.0,74638940000.0,,,,,,
18976,3,2,83072.97817050904,83827155000.0,74638970000.0,,,,,,
18977,3,2,83072.99484259827,83827170000.0,74638980000.0,,,,,,
18978,3,2,83073.0115146875,83827190000.0,74639000000.0,,,,,,
18979,3,2,83073.02818677673,83827204000.0,74639020000.0,,,,,,
18980,3,2,83073.04485886598,83827220000.0,74639030000.0,,,,,,
18981,3,2,83073.06153095521,83827240000.0,74639050000.0,,,,,,
18982,3,2,83073.07820304444,83827250000.0,74639065000.0,,,,,,
18983,3,2,83073.09487513367,83827270000.0,74639080000.0,,,,,,
18984,3,2,83073.1115472229,83827290000.0,74639100000.0,,,,,,
18985,3,2,83073.12821931214,83827300000.0,74639114000.0,,,,,,
18986,3,2,83073.14489140137,83827320000.0,74639130000.0,,,,,,
18987,3,2,83073.1615634906,83827335000.0,74639150000.0,,,,,,
18988,3,2,83073.17823557984,83827350000.0,74639160000.0,,,,,,
18989,3,2,83073.19490766907,83827370000.0,74639180000.0,,,,,,
18990,3,2,83073.21157975831,83827384000.0,74639200000.0,,,,,,
18991,3,2,83073.22825184754,83827400000.0,74639210000.0,,,,,,
18992,3,2,83073.24492393677,83827420000.0,74639230000.0,,,,,,
18993,3,2,83073.261596026,83827430000.0,74639245000.0,,,,,,
18994,3,2,83073.27826811523,83827450000.0,74639260000.0,,,,,,
18995,3,2,83073.29494020448,83827470000.0,74639280000.0,,,,,,
18996,3,2,83073.3116122937,83827480000.0,74639294000.0,,,,,,
18997,3,2,83073.32828438294,83827500000.0,74639310000.0,,,,,,
18998,3,2,83073.34495647217,83827515000.0,74639330000.0,,,,,,
18999,3,2,83073.3616285614,83827530000.0,74639340000.0,,,,,,
19000,3,2,83073.37830065064,83827550000.0,74639360000.0,,,,,,
19001,3,2,83073.39497273987,83827565000.0,74639380000.0,,,,,,
19002,3,2,83073.4116448291,83827580000.0,74639390000.0,,,,,,
19003,3,2,83073.42831691833,83827606000.0,74639410000.0,,,,,,
19004,3,2,83073.44498900756,83827620000.0,74639426000.0,,,,,,
19005,3,2,83073.46166109681,83827640000.0,74639440000.0,,,,,,
19006,3,2,83073.47833318604,83827655000.0,74639470000.0,,,,,,
19007,3,2,83073.49500527527,83827670000.0,74639480000.0,,,,,,
19008,3,2,83073.5116773645,83827690000.0,74639500000.0,,,,,,
19009,3,2,83073.52834945373,83827700000.0,74639516000.0,,,,,,
19010,3,2,83073.54502154297,83827720000.0,74639530000.0,,,,,,
19011,3,2,83073.5616936322,83827740000.0,74639550000.0,,,,,,
19012,3,2,83073.57836572143,83827750000.0,74639565000.0,,,,,,
19013,3,2,83073.59503781066,83827770000.0,74639580000.0,,,,,,
19014,3,2,83073.6117098999,83827786000.0,74639600000.0,,,,,,
19015,3,2,83073.62838198914,83827800000.0,74639610000.0,,,,,,
19016,3,2,83073.64505407837,83827820000.0,74639630000.0,,,,,,
19017,3,2,83073.6617261676,83827835000.0,74639650000.0,,,,,,
19018,3,2,83073.67839825683,83827850000.0,74639660000.0,,,,,,
19019,3,2,83073.69507034606,83827870000.0,74639680000.0,,,,,,
19020,3,2,83073.71174243529,83827880000.0,74639696000.0,,,,,,
19021,3,2,83073.72841452454,83827900000.0,74639710000.0,,,,,,
19022,3,2,83073.74508661377,83827920000.0,74639730000.0,,,,,,
19023,3,2,83073.761758703,83827930000.0,74639745000.0,,,,,,
19024,3,2,83073.77843079223,83827950000.0,74639760000.0,,,,,,
19025,3,2,83073.79510288146,83827970000.0,74639780000.0,,,,,,
19026,3,2,83073.8117749707,83827980000.0,74639794000.0,,,,,,
19027,3,2,83073.82844705993,83828000000.0,74639810000.0,,,,,,
19028,3,2,83073.84511914916,83828015000.0,74639830000.0,,,,,,
19029,3,2,83073.86179123839,83828030000.0,74639840000.0,,,,,,
19030,3,2,83073.87846332762,83828050000.0,74639860000.0,,,,,,
19031,3,2,83073.89513541687,83828064000.0,74639880000.0,,,,,,
19032,3,2,83073.9118075061,83828080000.0,74639890000.0,,,,,,
19033,3,2,83073.92847959533,83828105000.0,74639910000.0,,,,,,
19034,3,2,83073.94515168456,83828120000.0,74639925000.0,,,,,,
19035,3,2,83073.96182377379,83828140000.0,74639940000.0,,,,,,
19036,3,2,83073.97849586303,83828154000.0,74639970000.0,,,,,,
19037,3,2,83073.99516795226,83828170000.0,74639980000.0,,,,,,
19038,3,2,83074.0118400415,83828190000.0,74640000000.0,,,,,,
19039,3,2,83074.02851213072,83828200000.0,74640015000.0,,,,,,
19040,3,2,83074.04518421995,83828220000.0,74640030000.0,,,,,,
19041,3,2,83074.0618563092,83828240000.0,74640050000.0,,,,,,
19042,3,2,83074.07852839843,83828250000.0,74640065000.0,,,,,,
19043,3,2,83074.09520048766,83828270000.0,74640080000.0,,,,,,
19044,3,2,83074.11187257689,83828285000.0,74640100000.0,,,,,,
19045,3,2,83074.12854466612,83828300000.0,74640110000.0,,,,,,
19046,3,2,83074.14521675537,83828320000.0,74640130000.0,,,,,,
19047,3,2,83074.1618888446,83828335000.0,74640150000.0,,,,,,
19048,3,2,83074.17856093383,83828350000.0,74640160000.0,,,,,,
19049,3,2,83074.19523302306,83828370000.0,74640180000.0,,,,,,
19050,3,2,83074.21190511229,83828380000.0,74640196000.0,,,,,,
19051,3,2,83074.22857720153,83828400000.0,74640210000.0,,,,,,
19052,3,2,83074.24524929076,83828420000.0,74640230000.0,,,,,,
19053,3,2,83074.26192137999,83828430000.0,74640245000.0,,,,,,
19054,3,2,83074.27859346922,83828450000.0,74640260000.0,,,,,,
19055,3,2,83074.29526555845,83828466000.0,74640280000.0,,,,,,
19056,3,2,83074.3119376477,83828480000.0,74640290000.0,,,,,,
19057,3,2,83074.32860973693,83828500000.0,74640310000.0,,,,,,
19058,3,2,83074.34528182616,83828515000.0,74640330000.0,,,,,,
19059,3,2,83074.36195391539,83828530000.0,74640340000.0,,,,,,
19060,3,2,83074.37862600462,83828550000.0,74640360000.0,,,,,,
19061,3,2,83074.39529809386,83828560000.0,74640376000.0,,,,,,
19062,3,2,83074.4119701831,83828580000.0,74640390000.0,,,,,,
19063,3,2,83074.42864227232,83828600000.0,74640410000.0,,,,,,
19064,3,2,83074.44531436155,83828620000.0,74640425000.0,,,,,,
19065,3,2,83074.46198645078,83828640000.0,74640440000.0,,,,,,
19066,3,2,83074.47865854003,83828650000.0,74640470000.0,,,,,,
19067,3,2,83074.49533062926,83828670000.0,74640480000.0,,,,,,
19068,3,2,83074.51200271849,83828690000.0,74640500000.0,,,,,,
19069,3,2,83074.52867480772,83828700000.0,74640515000.0,,,,,,
19070,3,2,83074.54534689695,83828720000.0,74640530000.0,,,,,,
19071,3,2,83074.5620189862,83828740000.0,74640550000.0,,,,,,
19072,3,2,83074.57869107543,83828750000.0,74640564000.0,,,,,,
19073,3,2,83074.59536316466,83828770000.0,74640580000.0,,,,,,
19074,3,2,83074.61203525389,83828785000.0,74640600000.0,,,,,,
19075,3,2,83074.62870734312,83828800000.0,74640610000.0,,,,,,
19076,3,2,83074.64537943235,83828820000.0,74640630000.0,,,,,,
19077,3,2,83074.66205152159,83828834000.0,74640650000.0,,,,,,
19078,3,2,83074.67872361082,83828850000.0,74640660000.0,,,,,,
19079,3,2,83074.69539570005,83828870000.0,74640680000.0,,,,,,
19080,3,2,83074.71206778928,83828880000.0,74640695000.0,,,,,,
19081,3,2,83074.72873987851,83828900000.0,74640710000.0,,,,,,
19082,3,2,83074.74541196776,83828920000.0,74640730000.0,,,,,,
19083,3,2,83074.76208405699,83828930000.0,74640744000.0,,,,,,
19084,3,2,83074.77875614622,83828950000.0,74640760000.0,,,,,,
19085,3,2,83074.79542823545,83828965000.0,74640780000.0,,,,,,
19086,3,2,83074.81210032468,83828980000.0,74640790000.0,,,,,,
19087,3,2,83074.82877241392,83829000000.0,74640810000.0,,,,,,
19088,3,2,83074.84544450315,83829015000.0,74640830000.0,,,,,,
19089,3,2,83074.86211659238,83829030000.0,74640840000.0,,,,,,
19090,3,2,83074.87878868161,83829050000.0,74640860000.0,,,,,,
19091,3,2,83074.89546077084,83829060000.0,74640876000.0,,,,,,
19092,3,2,83074.91213286009,83829080000.0,74640890000.0,,,,,,
19093,3,2,83074.92880494932,83829100000.0,74640910000.0,,,,,,
19094,3,2,83074.94547703855,83829120000.0,74640925000.0,,,,,,
19095,3,2,83074.96214912778,83829140000.0,74640940000.0,,,,,,
19096,3,2,83074.97882121701,83829150000.0,74640960000.0,,,,,,
19097,3,2,83074.99549330625,83829170000.0,74640980000.0,,,,,,
19098,3,2,83075.01216539548,83829190000.0,74641000000.0,,,,,,
19099,3,2,83075.02883748472,83829200000.0,74641015000.0,,,,,,
19100,3,2,83075.04550957395,83829220000.0,74641030000.0,,,,,,
19101,3,2,83075.06218166318,83829236000.0,74641050000.0,,,,,,
19102,3,2,83075.07885375242,83829250000.0,74641060000.0,,,,,,
19103,3,2,83075.09552584165,83829270000.0,74641080000.0,,,,,,
19104,3,2,83075.11219793088,83829285000.0,74641100000.0,,,,,,
19105,3,2,83075.12887002011,83829300000.0,74641110000.0,,,,,,
19106,3,2,83075.14554210934,83829320000.0,74641130000.0,,,,,,
19107,3,2,83075.16221419859,83829330000.0,74641146000.0,,,,,,
19108,3,2,83075.17888628782,83829350000.0,74641160000.0,,,,,,
19109,3,2,83075.19555837705,83829370000.0,74641180000.0,,,,,,
19110,3,2,83075.21223046628,83829380000.0,74641195000.0,,,,,,
19111,3,2,83075.22890255551,83829400000.0,74641210000.0,,,,,,
19112,3,2,83075.24557464475,83829420000.0,74641230000.0,,,,,,
19113,3,2,83075.26224673398,83829430000.0,74641244000.0,,,,,,
19114,3,2,83075.27891882321,83829450000.0,74641260000.0,,,,,,
19115,3,2,83075.29559091244,83829465000.0,74641280000.0,,,,,,
19116,3,2,83075.31226300167,83829480000.0,74641290000.0,,,,,,
19117,3,2,83075.32893509092,83829500000.0,74641310000.0,,,,,,
19118,3,2,83075.34560718015,83829514000.0,74641330000.0,,,,,,
19119,3,2,83075.36227926938,83829530000.0,74641340000.0,,,,,,
19120,3,2,83075.37895135861,83829550000.0,74641360000.0,,,,,,
19121,3,2,83075.39562344784,83829560000.0,74641375000.0,,,,,,
19122,3,2,83075.41229553708,83829580000.0,74641390000.0,,,,,,
19123,3,2,83075.42896762631,83829600000.0,74641410000.0,,,,,,
19124,3,2,83075.44563971554,83829620000.0,74641424000.0,,,,,,
19125,3,2,83075.46231180477,83829640000.0,74641440000.0,,,,,,
19126,3,2,83075.478983894,83829650000.0,74641460000.0,,,,,,
19127,3,2,83075.49565598325,83829670000.0,74641480000.0,,,,,,
19128,3,2,83075.51232807248,83829690000.0,74641500000.0,,,,,,
19129,3,2,83075.52900016171,83829700000.0,74641514000.0,,,,,,
19130,3,2,83075.54567225094,83829720000.0,74641530000.0,,,,,,
19131,3,2,83075.56234434017,83829735000.0,74641550000.0,,,,,,
19132,3,2,83075.5790164294,83829750000.0,74641560000.0,,,,,,
19133,3,2,83075.59568851865,83829770000.0,74641580000.0,,,,,,
19134,3,2,83075.61236060788,83829785000.0,74641600000.0,,,,,,
19135,3,2,83075.6290326971,83829800000.0,74641610000.0,,,,,,
19136,3,2,83075.64570478634,83829820000.0,74641630000.0,,,,,,
19137,3,2,83075.66237687557,83829830000.0,74641646000.0,,,,,,
19138,3,2,83075.67904896481,83829850000.0,74641660000.0,,,,,,
19139,3,2,83075.69572105404,83829870000.0,74641680000.0,,,,,,
19140,3,2,83075.71239314327,83829880000.0,74641695000.0,,,,,,
19141,3,2,83075.7290652325,83829900000.0,74641710000.0,,,,,,
19142,3,2,83075.74573732173,83829916000.0,74641730000.0,,,,,,
19143,3,2,83075.76240941098,83829930000.0,74641740000.0,,,,,,
19144,3,2,83075.77908150021,83829950000.0,74641760000.0,,,,,,
19145,3,2,83075.79575358944,83829965000.0,74641780000.0,,,,,,
19146,3,2,83075.81242567867,83829980000.0,74641790000.0,,,,,,
19147,3,2,83075.8290977679,83830000000.0,74641810000.0,,,,,,
19148,3,2,83075.84576985714,83830010000.0,74641826000.0,,,,,,
19149,3,2,83075.86244194637,83830030000.0,74641840000.0,,,,,,
19150,3,2,83075.8791140356,83830050000.0,74641860000.0,,,,,,
19151,3,2,83075.89578612483,83830060000.0,74641875000.0,,,,,,
19152,3,2,83075.91245821406,83830080000.0,74641890000.0,,,,,,
19153,3,2,83075.92913030331,83830096000.0,74641910000.0,,,,,,
19154,3,2,83075.94580239254,83830120000.0,74641924000.0,,,,,,
19155,3,2,83075.96247448177,83830140000.0,74641940000.0,,,,,,
19156,3,2,83075.979146571,83830150000.0,74641960000.0,,,,,,
19157,3,2,83075.99581866023,83830170000.0,74641980000.0,,,,,,
19158,3,2,83076.01249074948,83830190000.0,74642000000.0,,,,,,
19159,3,2,83076.0291628387,83830200000.0,74642014000.0,,,,,,
19160,3,2,83076.04583492794,83830220000.0,74642030000.0,,,,,,
19161,3,2,83076.06250701717,83830235000.0,74642050000.0,,,,,,
19162,3,2,83076.0791791064,83830250000.0,74642060000.0,,,,,,
19163,3,2,83076.09585119564,83830270000.0,74642080000.0,,,,,,
19164,3,2,83076.11252328487,83830284000.0,74642100000.0,,,,,,
19165,3,2,83076.1291953741,83830300000.0,74642110000.0,,,,,,
19166,3,2,83076.14586746333,83830320000.0,74642130000.0,,,,,,
19167,3,2,83076.16253955256,83830330000.0,74642145000.0,,,,,,
19168,3,2,83076.17921164181,83830350000.0,74642160000.0,,,,,,
19169,3,2,83076.19588373104,83830370000.0,74642180000.0,,,,,,
19170,3,2,83076.21255582027,83830380000.0,74642194000.0,,,,,,
19171,3,2,83076.2292279095,83830400000.0,74642210000.0,,,,,,
19172,3,2,83076.24589999873,83830415000.0,74642230000.0,,,,,,
19173,3,2,83076.26257208797,83830430000.0,74642240000.0,,,,,,
19174,3,2,83076.2792441772,83830450000.0,74642260000.0,,,,,,
19175,3,2,83076.29591626643,83830465000.0,74642280000.0,,,,,,
19176,3,2,83076.31258835566,83830480000.0,74642290000.0,,,,,,
19177,3,2,83076.3292604449,83830500000.0,74642310000.0,,,,,,
19178,3,2,83076.34593253414,83830510000.0,74642326000.0,,,,,,
19179,3,2,83076.36260462337,83830530000.0,74642340000.0,,,,,,
19180,3,2,83076.3792767126,83830550000.0,74642360000.0,,,,,,
19181,3,2,83076.39594880183,83830560000.0,74642375000.0,,,,,,
19182,3,2,83076.41262089106,83830580000.0,74642390000.0,,,,,,
19183,3,2,83076.42929298029,83830596000.0,74642410000.0,,,,,,
19184,3,2,83076.44596506954,83830610000.0,74642420000.0,,,,,,
19185,3,2,83076.46263715877,83830640000.0,74642440000.0,,,,,,
19186,3,2,83076.479309248,83830650000.0,74642460000.0,,,,,,
19187,3,2,83076.49598133723,83830670000.0,74642470000.0,,,,,,
19188,3,2,83076.51265342646,83830686000.0,74642500000.0,,,,,,
19189,3,2,83076.5293255157,83830700000.0,74642510000.0,,,,,,
19190,3,2,83076.54599760493,83830720000.0,74642530000.0,,,,,,
19191,3,2,83076.56266969416,83830735000.0,74642550000.0,,,,,,
19192,3,2,83076.57934178339,83830750000.0,74642560000.0,,,,,,
19193,3,2,83076.59601387262,83830770000.0,74642580000.0,,,,,,
19194,3,2,83076.61268596187,83830780000.0,74642596000.0,,,,,,
19195,3,2,83076.6293580511,83830800000.0,74642610000.0,,,,,,
19196,3,2,83076.64603014033,83830820000.0,74642630000.0,,,,,,
19197,3,2,83076.66270222956,83830830000.0,74642645000.0,,,,,,
19198,3,2,83076.67937431879,83830850000.0,74642660000.0,,,,,,
19199,3,2,83076.69604640803,83830870000.0,74642680000.0,,,,,,
19200,3,2,83076.71271849726,83830880000.0,74642694000.0,,,,,,
19201,3,2,83076.7293905865,83830900000.0,74642710000.0,,,,,,
19202,3,2,83076.74606267572,83830915000.0,74642730000.0,,,,,,
19203,3,2,83076.76273476495,83830930000.0,74642740000.0,,,,,,
19204,3,2,83076.7794068542,83830950000.0,74642760000.0,,,,,,
19205,3,2,83076.79607894343,83830964000.0,74642780000.0,,,,,,
19206,3,2,83076.81275103266,83830980000.0,74642790000.0,,,,,,
19207,3,2,83076.82942312189,83831000000.0,74642810000.0,,,,,,
19208,3,2,83076.84609521112,83831010000.0,74642825000.0,,,,,,
19209,3,2,83076.86276730036,83831030000.0,74642840000.0,,,,,,
19210,3,2,83076.8794393896,83831050000.0,74642860000.0,,,,,,
19211,3,2,83076.89611147883,83831060000.0,74642874000.0,,,,,,
19212,3,2,83076.91278356806,83831080000.0,74642890000.0,,,,,,
19213,3,2,83076.92945565729,83831095000.0,74642910000.0,,,,,,
19214,3,2,83076.94612774653,83831110000.0,74642920000.0,,,,,,
19215,3,2,83076.96279983576,83831140000.0,74642940000.0,,,,,,
19216,3,2,83076.97947192499,83831150000.0,74642960000.0,,,,,,
19217,3,2,83076.99614401422,83831170000.0,74642970000.0,,,,,,
19218,3,2,83077.01281610345,83831185000.0,74643000000.0,,,,,,
19219,3,2,83077.0294881927,83831200000.0,74643010000.0,,,,,,
19220,3,2,83077.04616028193,83831220000.0,74643030000.0,,,,,,
19221,3,2,83077.06283237116,83831235000.0,74643050000.0,,,,,,
19222,3,2,83077.07950446039,83831250000.0,74643060000.0,,,,,,
19223,3,2,83077.09617654962,83831270000.0,74643080000.0,,,,,,
19224,3,2,83077.11284863886,83831280000.0,74643096000.0,,,,,,
19225,3,2,83077.1295207281,83831300000.0,74643110000.0,,,,,,
19226,3,2,83077.14619281732,83831320000.0,74643130000.0,,,,,,
19227,3,2,83077.16286490655,83831330000.0,74643145000.0,,,,,,
19228,3,2,83077.17953699578,83831350000.0,74643160000.0,,,,,,
19229,3,2,83077.19620908503,83831366000.0,74643180000.0,,,,,,
19230,3,2,83077.21288117426,83831380000.0,74643190000.0,,,,,,
19231,3,2,83077.22955326349,83831400000.0,74643210000.0,,,,,,
19232,3,2,83077.24622535272,83831415000.0,74643230000.0,,,,,,
19233,3,2,83077.26289744195,83831430000.0,74643240000.0,,,,,,
19234,3,2,83077.2795695312,83831450000.0,74643260000.0,,,,,,
19235,3,2,83077.29624162042,83831460000.0,74643276000.0,,,,,,
19236,3,2,83077.31291370965,83831480000.0,74643290000.0,,,,,,
19237,3,2,83077.32958579889,83831500000.0,74643310000.0,,,,,,
19238,3,2,83077.34625788812,83831510000.0,74643325000.0,,,,,,
19239,3,2,83077.36292997735,83831530000.0,74643340000.0,,,,,,
19240,3,2,83077.37960206659,83831546000.0,74643360000.0,,,,,,
19241,3,2,83077.39627415582,83831560000.0,74643370000.0,,,,,,
19242,3,2,83077.41294624505,83831580000.0,74643390000.0,,,,,,
19243,3,2,83077.42961833428,83831595000.0,74643410000.0,,,,,,
19244,3,2,83077.44629042351,83831610000.0,74643420000.0,,,,,,
19245,3,2,83077.46296251276,83831640000.0,74643440000.0,,,,,,
19246,3,2,83077.47963460199,83831650000.0,74643460000.0,,,,,,
19247,3,2,83077.49630669122,83831670000.0,74643470000.0,,,,,,
19248,3,2,83077.51297878045,83831685000.0,74643500000.0,,,,,,
19249,3,2,83077.52965086968,83831700000.0,74643510000.0,,,,,,
19250,3,2,83077.54632295892,83831720000.0,74643530000.0,,,,,,
19251,3,2,83077.56299504815,83831734000.0,74643550000.0,,,,,,
19252,3,2,83077.57966713738,83831750000.0,74643560000.0,,,,,,
19253,3,2,83077.59633922661,83831770000.0,74643580000.0,,,,,,
19254,3,2,83077.61301131584,83831780000.0,74643595000.0,,,,,,
19255,3,2,83077.62968340509,83831800000.0,74643610000.0,,,,,,
19256,3,2,83077.64635549432,83831820000.0,74643630000.0,,,,,,
