,session,participant,time,channel_0
187,3,2,82980.53896849426,MouseButtonMiddle released
188,3,2,82980.65801781608,MouseButtonMiddle pressed
189,3,2,82980.78194569616,MouseButtonMiddle released
190,3,2,82981.52902171855,MouseButtonMiddle pressed
191,3,2,82981.6650129427,MouseButtonMiddle released
192,3,2,82983.0470838489,MouseButtonLeft pressed
193,3,2,82983.93513915503,MouseButtonLeft released
194,3,2,82984.06018334844,MouseButtonMiddle pressed
195,3,2,82984.17721484616,MouseButtonMiddle released
196,3,2,82984.90932808985,MouseButtonMiddle pressed
197,3,2,82985.05220829629,MouseButtonMiddle released
198,3,2,82987.53348803043,MouseButtonLeft pressed
199,3,2,82987.70450947295,MouseButtonLeft released
200,3,2,82987.93048027174,MouseButtonLeft pressed
201,3,2,82988.03248038994,MouseButtonLeft released
202,3,2,82988.15347213496,MouseButtonLeft pressed
203,3,2,82988.23752353879,MouseButtonLeft released
204,3,2,82988.39450911367,MouseButtonLeft pressed
205,3,2,82988.46551946175,MouseButtonLeft released
206,3,2,82988.60451862184,MouseButtonLeft pressed
207,3,2,82988.70353210438,MouseButtonLeft released
208,3,2,82989.01254939499,MouseButtonMiddle pressed
209,3,2,82989.12054288476,MouseButtonMiddle released
210,3,2,82989.21652853112,MouseButtonMiddle pressed
211,3,2,82989.34867170932,MouseButtonMiddle released
212,3,2,82989.75059200948,MouseButtonMiddle pressed
213,3,2,82989.88657763359,MouseButtonMiddle released
214,3,2,82990.16156991784,MouseButtonMiddle pressed
215,3,2,82990.31059259764,MouseButtonMiddle released
216,3,2,82990.87964599389,MouseButtonMiddle pressed
217,3,2,82991.04870801301,MouseButtonMiddle released
218,3,2,82991.3136972778,MouseButtonMiddle pressed
219,3,2,82991.47668462437,MouseButtonMiddle released
220,3,2,82991.64069648317,MouseButtonMiddle pressed
221,3,2,82991.76876111267,MouseButtonMiddle released
222,3,2,82992.25472831662,MouseButtonMiddle pressed
223,3,2,82992.4187721758,MouseButtonMiddle released
224,3,2,82996.06998958263,MouseButtonLeft pressed
