,session,participant,time,channel_0
400,3,3,82896.82363757216,TAB pressed
401,3,3,82900.64970491795,W pressed
402,3,3,82900.89168962589,W released
403,3,3,82900.94769586092,W pressed
404,3,3,82901.17170080078,TAB released
405,3,3,82901.30969465824,Q pressed
406,3,3,82901.3796926019,Q released
407,3,3,82901.48971244227,Q pressed
408,3,3,82901.57369169439,Q released
409,3,3,82901.6817291052,X pressed
410,3,3,82901.83269155602,X released
411,3,3,82902.1517362129,3 pressed
412,3,3,82902.2517325038,3 released
413,3,3,82902.41172948932,W released
414,3,3,82903.9377270416,PERIOD pressed
415,3,3,82903.99272496162,PERIOD released
416,3,3,82904.23273114004,A pressed
417,3,3,82904.3297314863,A released
418,3,3,82904.3627437785,U pressed
419,3,3,82904.4197795289,U released
420,3,3,82904.43773999668,T pressed
421,3,3,82904.51875150454,O pressed
422,3,3,82904.52975866866,T released
423,3,3,82904.57972691367,O released
424,3,3,82904.68576929474,B pressed
425,3,3,82904.7697518469,B released
426,3,3,82904.84975433972,U pressed
427,3,3,82904.90473265943,U released
428,3,3,82904.93173356201,Y pressed
429,3,3,82904.99874096108,Y released
430,3,3,82905.01977047462,RETURN pressed
431,3,3,82905.07375877957,RETURN released
432,3,3,82905.50875026519,ESCAPE pressed
433,3,3,82905.5888059588,ESCAPE released
434,3,3,82906.44076696136,NUMPAD3 pressed
435,3,3,82906.48978679223,NUMPAD3 released
436,3,3,82906.91378071388,NUMPAD9 pressed
437,3,3,82906.93377581201,NUMPAD8 pressed
438,3,3,82906.99679955166,NUMPAD7 pressed
439,3,3,82907.09379369783,NUMPAD8 released
440,3,3,82907.10878712138,NUMPAD9 released
441,3,3,82907.11173656536,NUMPAD7 released
442,3,3,82907.13377639397,NUMPAD9 pressed
443,3,3,82907.17179446081,NUMPAD7 pressed
444,3,3,82907.17377759036,NUMPAD8 pressed
445,3,3,82907.24776979357,NUMPAD7 released
446,3,3,82907.257790843,NUMPAD8 released
447,3,3,82907.28078108576,NUMPAD9 released
448,3,3,82907.3317894463,W pressed
449,3,3,82907.40478783469,NUMPAD6 pressed
450,3,3,82907.4838039128,Q pressed
451,3,3,82907.49777042103,NUMPAD6 released
452,3,3,82907.63078540425,Q released
453,3,3,82907.69178411373,D pressed
454,3,3,82907.7397840294,D released
455,3,3,82907.85978731861,X pressed
456,3,3,82908.011793685,X released
457,3,3,82908.21980018631,3 pressed
458,3,3,82908.2777868509,3 released
459,3,3,82908.35282046963,W released
460,3,3,82908.48480023742,W pressed
461,3,3,82908.60078246669,X pressed
462,3,3,82908.79979483392,X released
463,3,3,82909.37980488173,X pressed
464,3,3,82909.51379937955,X released
465,3,3,82909.84481911498,X pressed
466,3,3,82909.92883736767,X released
467,3,3,82910.00782454536,W released
468,3,3,82910.15283130738,B pressed
469,3,3,82910.24881763851,B released
470,3,3,82910.27684945647,NUMPAD1 pressed
471,3,3,82910.31584313784,NUMPAD5 pressed
472,3,3,82910.36082990858,NUMPAD1 released
473,3,3,82910.41782545838,NUMPAD5 released
474,3,3,82910.42383404796,B pressed
475,3,3,82910.51183366003,B released
476,3,3,82911.08085014392,W pressed
477,3,3,82911.29782407895,X pressed
478,3,3,82911.43184767722,X released
479,3,3,82911.68284441951,W released
480,3,3,82911.99787041648,X pressed
481,3,3,82912.14585922296,X released
482,3,3,82912.45800307696,X pressed
483,3,3,82912.54886723172,X released
484,3,3,82912.88285401139,W pressed
485,3,3,82913.01486377962,1 pressed
486,3,3,82913.11787361547,1 released
487,3,3,82913.24684893846,X pressed
488,3,3,82913.37984182137,X released
489,3,3,82913.53788747778,W released
490,3,3,82913.73385119956,S pressed
491,3,3,82913.84086349509,D pressed
492,3,3,82913.88487885134,D released
493,3,3,82913.91188045393,Q pressed
494,3,3,82914.01185684456,Q released
495,3,3,82914.35887511852,Q pressed
496,3,3,82914.47389313341,Q released
497,3,3,82914.61089057602,S released
498,3,3,82914.61100997779,X pressed
499,3,3,82914.73994380017,X released
500,3,3,82915.51088009466,Q pressed
501,3,3,82915.58689582803,Q released
502,3,3,82915.69491323853,Q pressed
503,3,3,82915.76190683739,Q released
504,3,3,82916.0458950716,X pressed
505,3,3,82916.12592426482,X released
506,3,3,82916.49191922172,Q pressed
507,3,3,82916.57792300402,Q released
508,3,3,82916.68291066935,Q pressed
509,3,3,82916.76292716237,Q released
510,3,3,82916.9399401016,X pressed
511,3,3,82917.0149100194,X released
512,3,3,82917.42893939247,Q pressed
513,3,3,82917.51692520431,Q released
514,3,3,82917.60895627648,Q pressed
515,3,3,82917.71994453129,Q released
516,3,3,82917.9379429816,3 pressed
517,3,3,82918.03992550213,3 released
518,3,3,82918.20194991789,TAB pressed
519,3,3,82918.6300466007,X pressed
520,3,3,82918.73094870514,X released
521,3,3,82918.76494911207,TAB released
522,3,3,82919.42197940825,COMMA pressed
523,3,3,82919.48195830251,COMMA released
524,3,3,82920.29197967975,PERIOD pressed
525,3,3,82920.35096865926,PERIOD released
526,3,3,82921.37400401248,ESCAPE pressed
527,3,3,82921.46798451371,ESCAPE released
528,3,3,82921.9600571504,W pressed
529,3,3,82922.26000322252,1 pressed
530,3,3,82922.3499828641,1 released
531,3,3,82922.39498683509,X pressed
532,3,3,82922.50000380087,W released
533,3,3,82922.5059879901,X released
