,session,participant,time,frame_time,frame_num,frame_dtime,screen_resolution_width,screen_resolution_height
10278,2,2,22281.04776386593,1602194757.367,9078.0,0.03333333134651184,1920,1080
10279,2,2,22281.081097602295,1602194757.401,9079.0,0.03333333134651184,1920,1080
10280,2,2,22281.11443133866,1602194757.434,9080.0,0.03333333134651184,1920,1080
10281,2,2,22281.147765075024,1602194757.467,9081.0,0.03333333134651184,1920,1080
10282,2,2,22281.18109881139,1602194757.501,9082.0,0.03333333134651184,1920,1080
10283,2,2,22281.214432547757,1602194757.534,9083.0,0.03333333134651184,1920,1080
10284,2,2,22281.247766284123,1602194757.567,9084.0,0.03333333134651184,1920,1080
10285,2,2,22281.28110002049,1602194757.601,9085.0,0.03333333134651184,1920,1080
10286,2,2,22281.314433756856,1602194757.634,9086.0,0.03333333134651184,1920,1080
10287,2,2,22281.347767493222,1602194757.667,9087.0,0.03333333134651184,1920,1080
10288,2,2,22281.38110122959,1602194757.701,9088.0,0.03333333134651184,1920,1080
10289,2,2,22281.414434965955,1602194757.734,9089.0,0.03333333134651184,1920,1080
10290,2,2,22281.44776870232,1602194757.768,9090.0,0.03333333134651184,1920,1080
10291,2,2,22281.481102438687,1602194757.801,9091.0,0.03333333134651184,1920,1080
10292,2,2,22281.514436175054,1602194757.834,9092.0,0.03333333134651184,1920,1080
10293,2,2,22281.547769911416,1602194757.867,9093.0,0.03333333134651184,1920,1080
10294,2,2,22281.581103647783,1602194757.901,9094.0,0.03333333134651184,1920,1080
10295,2,2,22281.61443738415,1602194757.934,9095.0,0.03333333134651184,1920,1080
10296,2,2,22281.647771120515,1602194757.967,9096.0,0.03333333134651184,1920,1080
10297,2,2,22281.68110485688,1602194758.001,9097.0,0.03333333134651184,1920,1080
10298,2,2,22281.714438593248,1602194758.034,9098.0,0.03333333134651184,1920,1080
10299,2,2,22281.747772329614,1602194758.067,9099.0,0.03333333134651184,1920,1080
10300,2,2,22281.78110606598,1602194758.101,9100.0,0.03333333134651184,1920,1080
10301,2,2,22281.814439802347,1602194758.134,9101.0,0.03333333134651184,1920,1080
10302,2,2,22281.847773538713,1602194758.167,9102.0,0.03333333134651184,1920,1080
10303,2,2,22281.88110727508,1602194758.201,9103.0,0.03333333134651184,1920,1080
10304,2,2,22281.914441011446,1602194758.234,9104.0,0.03333333134651184,1920,1080
10305,2,2,22281.94777474781,1602194758.267,9105.0,0.03333333134651184,1920,1080
10306,2,2,22281.981108484175,1602194758.301,9106.0,0.03333333134651184,1920,1080
10307,2,2,22282.01444222054,1602194758.334,9107.0,0.03333333134651184,1920,1080
10308,2,2,22282.047775956908,1602194758.367,9108.0,0.03333333134651184,1920,1080
10309,2,2,22282.081109693274,1602194758.401,9109.0,0.03333333134651184,1920,1080
10310,2,2,22282.11444342964,1602194758.434,9110.0,0.03333333134651184,1920,1080
10311,2,2,22282.147777166007,1602194758.467,9111.0,0.03333333134651184,1920,1080
10312,2,2,22282.181110902373,1602194758.501,9112.0,0.03333333134651184,1920,1080
10313,2,2,22282.21444463874,1602194758.534,9113.0,0.03333333134651184,1920,1080
10314,2,2,22282.247778375106,1602194758.567,9114.0,0.03333333134651184,1920,1080
10315,2,2,22282.281112111472,1602194758.601,9115.0,0.03333333134651184,1920,1080
10316,2,2,22282.31444584784,1602194758.634,9116.0,0.03333333134651184,1920,1080
10317,2,2,22282.347779584205,1602194758.667,9117.0,0.03333333134651184,1920,1080
10318,2,2,22282.381113320567,1602194758.701,9118.0,0.03333333134651184,1920,1080
10319,2,2,22282.414447056934,1602194758.734,9119.0,0.03333333134651184,1920,1080
10320,2,2,22282.4477807933,1602194758.767,9120.0,0.03333333134651184,1920,1080
10321,2,2,22282.481114529666,1602194758.801,9121.0,0.03333333134651184,1920,1080
10322,2,2,22282.514448266033,1602194758.834,9122.0,0.03333333134651184,1920,1080
10323,2,2,22282.5477820024,1602194758.867,9123.0,0.03333333134651184,1920,1080
10324,2,2,22282.581115738765,1602194758.901,9124.0,0.03333333134651184,1920,1080
10325,2,2,22282.61444947513,1602194758.934,9125.0,0.03333333134651184,1920,1080
10326,2,2,22282.647783211498,1602194758.967,9126.0,0.03333333134651184,1920,1080
10327,2,2,22282.681116947864,1602194759.001,9127.0,0.03333333134651184,1920,1080
10328,2,2,22282.71445068423,1602194759.034,9128.0,0.03333333134651184,1920,1080
10329,2,2,22282.747784420597,1602194759.067,9129.0,0.03333333134651184,1920,1080
10330,2,2,22282.78111815696,1602194759.101,9130.0,0.03333333134651184,1920,1080
10331,2,2,22282.814451893326,1602194759.134,9131.0,0.03333333134651184,1920,1080
10332,2,2,22282.847785629692,1602194759.167,9132.0,0.03333333134651184,1920,1080
10333,2,2,22282.88111936606,1602194759.201,9133.0,0.03333333134651184,1920,1080
10334,2,2,22282.914453102425,1602194759.234,9134.0,0.03333333134651184,1920,1080
10335,2,2,22282.94778683879,1602194759.267,9135.0,0.03333333134651184,1920,1080
10336,2,2,22282.981120575158,1602194759.301,9136.0,0.03333333134651184,1920,1080
10337,2,2,22283.014454311524,1602194759.334,9137.0,0.03333333134651184,1920,1080
10338,2,2,22283.04778804789,1602194759.367,9138.0,0.03333333134651184,1920,1080
10339,2,2,22283.081121784257,1602194759.401,9139.0,0.03333333134651184,1920,1080
10340,2,2,22283.114455520623,1602194759.434,9140.0,0.03333333134651184,1920,1080
10341,2,2,22283.14778925699,1602194759.467,9141.0,0.03333333134651184,1920,1080
10342,2,2,22283.181122993352,1602194759.501,9142.0,0.03333333134651184,1920,1080
10343,2,2,22283.21445672972,1602194759.534,9143.0,0.03333333134651184,1920,1080
10344,2,2,22283.247790466085,1602194759.568,9144.0,0.03333333134651184,1920,1080
10345,2,2,22283.28112420245,1602194759.601,9145.0,0.03333333134651184,1920,1080
10346,2,2,22283.314457938817,1602194759.634,9146.0,0.03333333134651184,1920,1080
10347,2,2,22283.347791675184,1602194759.667,9147.0,0.03333333134651184,1920,1080
10348,2,2,22283.38112541155,1602194759.701,9148.0,0.03333333134651184,1920,1080
10349,2,2,22283.414459147916,1602194759.734,9149.0,0.03333333134651184,1920,1080
10350,2,2,22283.447792884283,1602194759.767,9150.0,0.03333333134651184,1920,1080
10351,2,2,22283.48112662065,1602194759.801,9151.0,0.03333333134651184,1920,1080
10352,2,2,22283.514460357015,1602194759.834,9152.0,0.03333333134651184,1920,1080
10353,2,2,22283.54779409338,1602194759.867,9153.0,0.03333333134651184,1920,1080
10354,2,2,22283.581127829744,1602194759.901,9154.0,0.03333333134651184,1920,1080
10355,2,2,22283.61446156611,1602194759.934,9155.0,0.03333333134651184,1920,1080
10356,2,2,22283.647795302477,1602194759.967,9156.0,0.03333333134651184,1920,1080
10357,2,2,22283.681129038843,1602194760.001,9157.0,0.03333333134651184,1920,1080
10358,2,2,22283.71446277521,1602194760.034,9158.0,0.03333333134651184,1920,1080
10359,2,2,22283.747796511576,1602194760.067,9159.0,0.03333333134651184,1920,1080
10360,2,2,22283.781130247942,1602194760.101,9160.0,0.03333333134651184,1920,1080
10361,2,2,22283.81446398431,1602194760.134,9161.0,0.03333333134651184,1920,1080
10362,2,2,22283.847797720675,1602194760.167,9162.0,0.03333333134651184,1920,1080
10363,2,2,22283.88113145704,1602194760.201,9163.0,0.03333333134651184,1920,1080
10364,2,2,22283.914465193408,1602194760.234,9164.0,0.03333333134651184,1920,1080
10365,2,2,22283.947798929774,1602194760.267,9165.0,0.03333333134651184,1920,1080
10366,2,2,22283.98113266614,1602194760.301,9166.0,0.03333333134651184,1920,1080
10367,2,2,22284.014466402503,1602194760.334,9167.0,0.03333333134651184,1920,1080
10368,2,2,22284.04780013887,1602194760.367,9168.0,0.03333333134651184,1920,1080
10369,2,2,22284.081133875236,1602194760.401,9169.0,0.03333333134651184,1920,1080
10370,2,2,22284.114467611602,1602194760.434,9170.0,0.03333333134651184,1920,1080
10371,2,2,22284.14780134797,1602194760.467,9171.0,0.03333333134651184,1920,1080
10372,2,2,22284.181135084335,1602194760.501,9172.0,0.03333333134651184,1920,1080
10373,2,2,22284.2144688207,1602194760.534,9173.0,0.03333333134651184,1920,1080
10374,2,2,22284.247802557067,1602194760.567,9174.0,0.03333333134651184,1920,1080
10375,2,2,22284.281136293434,1602194760.601,9175.0,0.03333333134651184,1920,1080
10376,2,2,22284.3144700298,1602194760.634,9176.0,0.03333333134651184,1920,1080
10377,2,2,22284.347803766166,1602194760.667,9177.0,0.03333333134651184,1920,1080
10378,2,2,22284.381137502533,1602194760.701,9178.0,0.03333333134651184,1920,1080
10379,2,2,22284.414471238895,1602194760.734,9179.0,0.03333333134651184,1920,1080
10380,2,2,22284.44780497526,1602194760.767,9180.0,0.03333333134651184,1920,1080
10381,2,2,22284.481138711628,1602194760.801,9181.0,0.03333333134651184,1920,1080
10382,2,2,22284.514472447994,1602194760.834,9182.0,0.03333333134651184,1920,1080
10383,2,2,22284.54780618436,1602194760.868,9183.0,0.03333333134651184,1920,1080
10384,2,2,22284.581139920727,1602194760.901,9184.0,0.03333333134651184,1920,1080
10385,2,2,22284.614473657093,1602194760.934,9185.0,0.03333333134651184,1920,1080
10386,2,2,22284.64780739346,1602194760.967,9186.0,0.03333333134651184,1920,1080
10387,2,2,22284.681141129826,1602194761.001,9187.0,0.03333333134651184,1920,1080
10388,2,2,22284.714474866192,1602194761.034,9188.0,0.03333333134651184,1920,1080
10389,2,2,22284.74780860256,1602194761.067,9189.0,0.03333333134651184,1920,1080
10390,2,2,22284.781142338925,1602194761.101,9190.0,0.03333333134651184,1920,1080
10391,2,2,22284.814476075288,1602194761.134,9191.0,0.03333333134651184,1920,1080
10392,2,2,22284.847809811654,1602194761.167,9192.0,0.03333333134651184,1920,1080
10393,2,2,22284.88114354802,1602194761.201,9193.0,0.03333333134651184,1920,1080
10394,2,2,22284.914477284387,1602194761.234,9194.0,0.03333333134651184,1920,1080
10395,2,2,22284.947811020753,1602194761.267,9195.0,0.03333333134651184,1920,1080
10396,2,2,22284.98114475712,1602194761.301,9196.0,0.03333333134651184,1920,1080
10397,2,2,22285.014478493486,1602194761.334,9197.0,0.03333333134651184,1920,1080
10398,2,2,22285.047812229852,1602194761.367,9198.0,0.03333333134651184,1920,1080
10399,2,2,22285.081145966218,1602194761.401,9199.0,0.03333333134651184,1920,1080
10400,2,2,22285.114479702585,1602194761.434,9200.0,0.03333333134651184,1920,1080
10401,2,2,22285.14781343895,1602194761.467,9201.0,0.03333333134651184,1920,1080
10402,2,2,22285.181147175317,1602194761.501,9202.0,0.03333333134651184,1920,1080
10403,2,2,22285.21448091168,1602194761.534,9203.0,0.03333333134651184,1920,1080
10404,2,2,22285.247814648046,1602194761.567,9204.0,0.03333333134651184,1920,1080
10405,2,2,22285.281148384413,1602194761.601,9205.0,0.03333333134651184,1920,1080
10406,2,2,22285.31448212078,1602194761.634,9206.0,0.03333333134651184,1920,1080
10407,2,2,22285.347815857145,1602194761.667,9207.0,0.03333333134651184,1920,1080
10408,2,2,22285.38114959351,1602194761.701,9208.0,0.03333333134651184,1920,1080
10409,2,2,22285.414483329878,1602194761.734,9209.0,0.03333333134651184,1920,1080
10410,2,2,22285.447817066244,1602194761.767,9210.0,0.03333333134651184,1920,1080
10411,2,2,22285.48115080261,1602194761.801,9211.0,0.03333333134651184,1920,1080
10412,2,2,22285.514484538977,1602194761.834,9212.0,0.03333333134651184,1920,1080
10413,2,2,22285.547818275343,1602194761.867,9213.0,0.03333333134651184,1920,1080
10414,2,2,22285.58115201171,1602194761.901,9214.0,0.03333333134651184,1920,1080
10415,2,2,22285.614485748076,1602194761.934,9215.0,0.03333333134651184,1920,1080
10416,2,2,22285.64781948444,1602194761.967,9216.0,0.03333333134651184,1920,1080
10417,2,2,22285.681153220805,1602194762.001,9217.0,0.03333333134651184,1920,1080
10418,2,2,22285.71448695717,1602194762.034,9218.0,0.03333333134651184,1920,1080
10419,2,2,22285.747820693538,1602194762.068,9219.0,0.03333333134651184,1920,1080
10420,2,2,22285.781154429904,1602194762.101,9220.0,0.03333333134651184,1920,1080
10421,2,2,22285.81448816627,1602194762.134,9221.0,0.03333333134651184,1920,1080
10422,2,2,22285.847821902636,1602194762.168,9222.0,0.03333333134651184,1920,1080
10423,2,2,22285.881155639003,1602194762.201,9223.0,0.03333333134651184,1920,1080
10424,2,2,22285.91448937537,1602194762.234,9224.0,0.03333333134651184,1920,1080
10425,2,2,22285.947823111735,1602194762.267,9225.0,0.03333333134651184,1920,1080
10426,2,2,22285.9811568481,1602194762.301,9226.0,0.03333333134651184,1920,1080
10427,2,2,22286.014490584468,1602194762.334,9227.0,0.03333333134651184,1920,1080
10428,2,2,22286.04782432083,1602194762.367,9228.0,0.03333333134651184,1920,1080
10429,2,2,22286.081158057197,1602194762.401,9229.0,0.03333333134651184,1920,1080
10430,2,2,22286.114491793564,1602194762.434,9230.0,0.03333333134651184,1920,1080
10431,2,2,22286.14782552993,1602194762.467,9231.0,0.03333333134651184,1920,1080
10432,2,2,22286.181159266296,1602194762.501,9232.0,0.03333333134651184,1920,1080
10433,2,2,22286.214493002662,1602194762.534,9233.0,0.03333333134651184,1920,1080
10434,2,2,22286.24782673903,1602194762.567,9234.0,0.03333333134651184,1920,1080
10435,2,2,22286.281160475395,1602194762.601,9235.0,0.03333333134651184,1920,1080
10436,2,2,22286.31449421176,1602194762.634,9236.0,0.03333333134651184,1920,1080
10437,2,2,22286.347827948128,1602194762.667,9237.0,0.03333333134651184,1920,1080
10438,2,2,22286.381161684494,1602194762.701,9238.0,0.03333333134651184,1920,1080
10439,2,2,22286.41449542086,1602194762.734,9239.0,0.03333333134651184,1920,1080
10440,2,2,22286.447829157223,1602194762.767,9240.0,0.03333333134651184,1920,1080
10441,2,2,22286.48116289359,1602194762.801,9241.0,0.03333333134651184,1920,1080
10442,2,2,22286.514496629956,1602194762.834,9242.0,0.03333333134651184,1920,1080
10443,2,2,22286.547830366322,1602194762.868,9243.0,0.03333333134651184,1920,1080
10444,2,2,22286.58116410269,1602194762.901,9244.0,0.03333333134651184,1920,1080
10445,2,2,22286.614497839055,1602194762.934,9245.0,0.03333333134651184,1920,1080
10446,2,2,22286.64783157542,1602194762.967,9246.0,0.03333333134651184,1920,1080
10447,2,2,22286.681165311787,1602194763.001,9247.0,0.03333333134651184,1920,1080
10448,2,2,22286.714499048154,1602194763.034,9248.0,0.03333333134651184,1920,1080
10449,2,2,22286.74783278452,1602194763.067,9249.0,0.03333333134651184,1920,1080
10450,2,2,22286.781166520886,1602194763.101,9250.0,0.03333333134651184,1920,1080
10451,2,2,22286.814500257253,1602194763.134,9251.0,0.03333333134651184,1920,1080
10452,2,2,22286.84783399362,1602194763.167,9252.0,0.03333333134651184,1920,1080
10453,2,2,22286.881167729982,1602194763.201,9253.0,0.03333333134651184,1920,1080
10454,2,2,22286.914501466348,1602194763.234,9254.0,0.03333333134651184,1920,1080
10455,2,2,22286.947835202714,1602194763.267,9255.0,0.03333333134651184,1920,1080
10456,2,2,22286.98116893908,1602194763.301,9256.0,0.03333333134651184,1920,1080
10457,2,2,22287.014502675447,1602194763.334,9257.0,0.03333333134651184,1920,1080
10458,2,2,22287.047836411813,1602194763.367,9258.0,0.03333333134651184,1920,1080
10459,2,2,22287.08117014818,1602194763.401,9259.0,0.03333333134651184,1920,1080
10460,2,2,22287.114503884546,1602194763.434,9260.0,0.03333333134651184,1920,1080
10461,2,2,22287.147837620912,1602194763.467,9261.0,0.03333333134651184,1920,1080
10462,2,2,22287.18117135728,1602194763.501,9262.0,0.03333333134651184,1920,1080
10463,2,2,22287.214505093645,1602194763.534,9263.0,0.03333333134651184,1920,1080
10464,2,2,22287.24783883001,1602194763.567,9264.0,0.03333333134651184,1920,1080
10465,2,2,22287.281172566374,1602194763.601,9265.0,0.03333333134651184,1920,1080
10466,2,2,22287.31450630274,1602194763.634,9266.0,0.03333333134651184,1920,1080
10467,2,2,22287.347840039107,1602194763.667,9267.0,0.03333333134651184,1920,1080
10468,2,2,22287.381173775473,1602194763.701,9268.0,0.03333333134651184,1920,1080
10469,2,2,22287.41450751184,1602194763.734,9269.0,0.03333333134651184,1920,1080
10470,2,2,22287.447841248206,1602194763.767,9270.0,0.03333333134651184,1920,1080
10471,2,2,22287.481174984572,1602194763.801,9271.0,0.03333333134651184,1920,1080
10472,2,2,22287.51450872094,1602194763.834,9272.0,0.03333333134651184,1920,1080
10473,2,2,22287.547842457305,1602194763.867,9273.0,0.03333333134651184,1920,1080
10474,2,2,22287.58117619367,1602194763.901,9274.0,0.03333333134651184,1920,1080
10475,2,2,22287.614509930037,1602194763.934,9275.0,0.03333333134651184,1920,1080
10476,2,2,22287.647843666404,1602194763.967,9276.0,0.03333333134651184,1920,1080
10477,2,2,22287.681177402766,1602194764.001,9277.0,0.03333333134651184,1920,1080
10478,2,2,22287.714511139133,1602194764.034,9278.0,0.03333333134651184,1920,1080
10479,2,2,22287.7478448755,1602194764.067,9279.0,0.03333333134651184,1920,1080
10480,2,2,22287.781178611865,1602194764.101,9280.0,0.03333333134651184,1920,1080
10481,2,2,22287.81451234823,1602194764.134,9281.0,0.03333333134651184,1920,1080
10482,2,2,22287.847846084598,1602194764.167,9282.0,0.03333333134651184,1920,1080
10483,2,2,22287.881179820964,1602194764.201,9283.0,0.03333333134651184,1920,1080
10484,2,2,22287.91451355733,1602194764.234,9284.0,0.03333333134651184,1920,1080
10485,2,2,22287.947847293697,1602194764.267,9285.0,0.03333333134651184,1920,1080
10486,2,2,22287.981181030063,1602194764.301,9286.0,0.03333333134651184,1920,1080
10487,2,2,22288.01451476643,1602194764.334,9287.0,0.03333333134651184,1920,1080
10488,2,2,22288.047848502796,1602194764.367,9288.0,0.03333333134651184,1920,1080
10489,2,2,22288.08118223916,1602194764.401,9289.0,0.03333333134651184,1920,1080
10490,2,2,22288.114515975525,1602194764.434,9290.0,0.03333333134651184,1920,1080
10491,2,2,22288.14784971189,1602194764.467,9291.0,0.03333333134651184,1920,1080
10492,2,2,22288.181183448258,1602194764.501,9292.0,0.03333333134651184,1920,1080
10493,2,2,22288.214517184624,1602194764.534,9293.0,0.03333333134651184,1920,1080
10494,2,2,22288.24785092099,1602194764.567,9294.0,0.03333333134651184,1920,1080
10495,2,2,22288.281184657357,1602194764.601,9295.0,0.03333333134651184,1920,1080
10496,2,2,22288.314518393723,1602194764.634,9296.0,0.03333333134651184,1920,1080
10497,2,2,22288.34785213009,1602194764.667,9297.0,0.03333333134651184,1920,1080
10498,2,2,22288.381185866456,1602194764.701,9298.0,0.03333333134651184,1920,1080
10499,2,2,22288.414519602822,1602194764.734,9299.0,0.03333333134651184,1920,1080
10500,2,2,22288.44785333919,1602194764.767,9300.0,0.03333333134651184,1920,1080
10501,2,2,22288.48118707555,1602194764.801,9301.0,0.03333333134651184,1920,1080
10502,2,2,22288.514520811917,1602194764.834,9302.0,0.03333333134651184,1920,1080
10503,2,2,22288.547854548284,1602194764.867,9303.0,0.03333333134651184,1920,1080
10504,2,2,22288.58118828465,1602194764.901,9304.0,0.03333333134651184,1920,1080
10505,2,2,22288.614522021016,1602194764.934,9305.0,0.03333333134651184,1920,1080
10506,2,2,22288.647855757383,1602194764.967,9306.0,0.03333333134651184,1920,1080
10507,2,2,22288.68118949375,1602194765.001,9307.0,0.03333333134651184,1920,1080
10508,2,2,22288.714523230115,1602194765.034,9308.0,0.03333333134651184,1920,1080
10509,2,2,22288.74785696648,1602194765.067,9309.0,0.03333333134651184,1920,1080
10510,2,2,22288.781190702848,1602194765.101,9310.0,0.03333333134651184,1920,1080
10511,2,2,22288.814524439214,1602194765.134,9311.0,0.03333333134651184,1920,1080
10512,2,2,22288.84785817558,1602194765.167,9312.0,0.03333333134651184,1920,1080
10513,2,2,22288.881191911947,1602194765.201,9313.0,0.03333333134651184,1920,1080
10514,2,2,22288.91452564831,1602194765.234,9314.0,0.03333333134651184,1920,1080
10515,2,2,22288.947859384676,1602194765.267,9315.0,0.03333333134651184,1920,1080
10516,2,2,22288.981193121042,1602194765.301,9316.0,0.03333333134651184,1920,1080
10517,2,2,22289.01452685741,1602194765.334,9317.0,0.03333333134651184,1920,1080
10518,2,2,22289.047860593775,1602194765.367,9318.0,0.03333333134651184,1920,1080
10519,2,2,22289.08119433014,1602194765.401,9319.0,0.03333333134651184,1920,1080
10520,2,2,22289.114528066508,1602194765.434,9320.0,0.03333333134651184,1920,1080
10521,2,2,22289.147861802874,1602194765.467,9321.0,0.03333333134651184,1920,1080
10522,2,2,22289.18119553924,1602194765.501,9322.0,0.03333333134651184,1920,1080
10523,2,2,22289.214529275607,1602194765.534,9323.0,0.03333333134651184,1920,1080
10524,2,2,22289.247863011973,1602194765.567,9324.0,0.03333333134651184,1920,1080
10525,2,2,22289.28119674834,1602194765.601,9325.0,0.03333333134651184,1920,1080
10526,2,2,22289.314530484702,1602194765.634,9326.0,0.03333333134651184,1920,1080
10527,2,2,22289.34786422107,1602194765.667,9327.0,0.03333333134651184,1920,1080
10528,2,2,22289.381197957435,1602194765.701,9328.0,0.03333333134651184,1920,1080
10529,2,2,22289.4145316938,1602194765.734,9329.0,0.03333333134651184,1920,1080
10530,2,2,22289.447865430167,1602194765.767,9330.0,0.03333333134651184,1920,1080
10531,2,2,22289.481199166534,1602194765.801,9331.0,0.03333333134651184,1920,1080
10532,2,2,22289.5145329029,1602194765.834,9332.0,0.03333333134651184,1920,1080
10533,2,2,22289.547866639266,1602194765.867,9333.0,0.03333333134651184,1920,1080
10534,2,2,22289.581200375633,1602194765.901,9334.0,0.03333333134651184,1920,1080
10535,2,2,22289.614534112,1602194765.934,9335.0,0.03333333134651184,1920,1080
10536,2,2,22289.647867848365,1602194765.967,9336.0,0.03333333134651184,1920,1080
10537,2,2,22289.68120158473,1602194766.001,9337.0,0.03333333134651184,1920,1080
10538,2,2,22289.714535321094,1602194766.034,9338.0,0.03333333134651184,1920,1080
10539,2,2,22289.74786905746,1602194766.067,9339.0,0.03333333134651184,1920,1080
10540,2,2,22289.781202793827,1602194766.101,9340.0,0.03333333134651184,1920,1080
10541,2,2,22289.814536530193,1602194766.134,9341.0,0.03333333134651184,1920,1080
10542,2,2,22289.84787026656,1602194766.167,9342.0,0.03333333134651184,1920,1080
10543,2,2,22289.881204002926,1602194766.201,9343.0,0.03333333134651184,1920,1080
10544,2,2,22289.914537739292,1602194766.234,9344.0,0.03333333134651184,1920,1080
10545,2,2,22289.94787147566,1602194766.267,9345.0,0.03333333134651184,1920,1080
10546,2,2,22289.981205212025,1602194766.301,9346.0,0.03333333134651184,1920,1080
10547,2,2,22290.01453894839,1602194766.334,9347.0,0.03333333134651184,1920,1080
10548,2,2,22290.047872684758,1602194766.367,9348.0,0.03333333134651184,1920,1080
10549,2,2,22290.081206421124,1602194766.401,9349.0,0.03333333134651184,1920,1080
10550,2,2,22290.11454015749,1602194766.434,9350.0,0.03333333134651184,1920,1080
10551,2,2,22290.147873893853,1602194766.467,9351.0,0.03333333134651184,1920,1080
10552,2,2,22290.18120763022,1602194766.501,9352.0,0.03333333134651184,1920,1080
10553,2,2,22290.214541366586,1602194766.534,9353.0,0.03333333134651184,1920,1080
10554,2,2,22290.247875102952,1602194766.567,9354.0,0.03333333134651184,1920,1080
10555,2,2,22290.28120883932,1602194766.601,9355.0,0.03333333134651184,1920,1080
10556,2,2,22290.314542575685,1602194766.634,9356.0,0.03333333134651184,1920,1080
10557,2,2,22290.34787631205,1602194766.667,9357.0,0.03333333134651184,1920,1080
10558,2,2,22290.381210048417,1602194766.701,9358.0,0.03333333134651184,1920,1080
10559,2,2,22290.414543784784,1602194766.734,9359.0,0.03333333134651184,1920,1080
10560,2,2,22290.44787752115,1602194766.767,9360.0,0.03333333134651184,1920,1080
10561,2,2,22290.481211257516,1602194766.801,9361.0,0.03333333134651184,1920,1080
10562,2,2,22290.514544993883,1602194766.834,9362.0,0.03333333134651184,1920,1080
10563,2,2,22290.547878730245,1602194766.867,9363.0,0.03333333134651184,1920,1080
10564,2,2,22290.58121246661,1602194766.901,9364.0,0.03333333134651184,1920,1080
10565,2,2,22290.614546202978,1602194766.934,9365.0,0.03333333134651184,1920,1080
10566,2,2,22290.647879939344,1602194766.967,9366.0,0.03333333134651184,1920,1080
10567,2,2,22290.68121367571,1602194767.001,9367.0,0.03333333134651184,1920,1080
10568,2,2,22290.714547412077,1602194767.034,9368.0,0.03333333134651184,1920,1080
10569,2,2,22290.747881148443,1602194767.067,9369.0,0.03333333134651184,1920,1080
10570,2,2,22290.78121488481,1602194767.101,9370.0,0.03333333134651184,1920,1080
10571,2,2,22290.814548621176,1602194767.134,9371.0,0.03333333134651184,1920,1080
10572,2,2,22290.847882357542,1602194767.167,9372.0,0.03333333134651184,1920,1080
10573,2,2,22290.88121609391,1602194767.201,9373.0,0.03333333134651184,1920,1080
10574,2,2,22290.914549830275,1602194767.234,9374.0,0.03333333134651184,1920,1080
10575,2,2,22290.947883566638,1602194767.267,9375.0,0.03333333134651184,1920,1080
10576,2,2,22290.981217303004,1602194767.301,9376.0,0.03333333134651184,1920,1080
10577,2,2,22291.01455103937,1602194767.334,9377.0,0.03333333134651184,1920,1080
10578,2,2,22291.047884775737,1602194767.367,9378.0,0.03333333134651184,1920,1080
10579,2,2,22291.081218512103,1602194767.401,9379.0,0.03333333134651184,1920,1080
10580,2,2,22291.11455224847,1602194767.434,9380.0,0.03333333134651184,1920,1080
10581,2,2,22291.147885984836,1602194767.467,9381.0,0.03333333134651184,1920,1080
10582,2,2,22291.181219721202,1602194767.501,9382.0,0.03333333134651184,1920,1080
10583,2,2,22291.21455345757,1602194767.534,9383.0,0.03333333134651184,1920,1080
10584,2,2,22291.247887193935,1602194767.567,9384.0,0.03333333134651184,1920,1080
10585,2,2,22291.2812209303,1602194767.601,9385.0,0.03333333134651184,1920,1080
10586,2,2,22291.314554666667,1602194767.634,9386.0,0.03333333134651184,1920,1080
10587,2,2,22291.34788840303,1602194767.667,9387.0,0.03333333134651184,1920,1080
10588,2,2,22291.381222139396,1602194767.701,9388.0,0.03333333134651184,1920,1080
10589,2,2,22291.414555875763,1602194767.734,9389.0,0.03333333134651184,1920,1080
10590,2,2,22291.44788961213,1602194767.767,9390.0,0.03333333134651184,1920,1080
10591,2,2,22291.481223348495,1602194767.801,9391.0,0.03333333134651184,1920,1080
10592,2,2,22291.51455708486,1602194767.834,9392.0,0.03333333134651184,1920,1080
10593,2,2,22291.547890821228,1602194767.867,9393.0,0.03333333134651184,1920,1080
10594,2,2,22291.581224557594,1602194767.901,9394.0,0.03333333134651184,1920,1080
10595,2,2,22291.61455829396,1602194767.934,9395.0,0.03333333134651184,1920,1080
10596,2,2,22291.647892030327,1602194767.967,9396.0,0.03333333134651184,1920,1080
10597,2,2,22291.681225766693,1602194768.001,9397.0,0.03333333134651184,1920,1080
10598,2,2,22291.71455950306,1602194768.034,9398.0,0.03333333134651184,1920,1080
10599,2,2,22291.747893239422,1602194768.067,9399.0,0.03333333134651184,1920,1080
10600,2,2,22291.78122697579,1602194768.101,9400.0,0.03333333134651184,1920,1080
10601,2,2,22291.814560712155,1602194768.134,9401.0,0.03333333134651184,1920,1080
10602,2,2,22291.84789444852,1602194768.167,9402.0,0.03333333134651184,1920,1080
10603,2,2,22291.881228184888,1602194768.201,9403.0,0.03333333134651184,1920,1080
10604,2,2,22291.914561921254,1602194768.234,9404.0,0.03333333134651184,1920,1080
10605,2,2,22291.94789565762,1602194768.267,9405.0,0.03333333134651184,1920,1080
10606,2,2,22291.981229393987,1602194768.301,9406.0,0.03333333134651184,1920,1080
10607,2,2,22292.014563130353,1602194768.334,9407.0,0.03333333134651184,1920,1080
10608,2,2,22292.04789686672,1602194768.367,9408.0,0.03333333134651184,1920,1080
10609,2,2,22292.081230603086,1602194768.401,9409.0,0.03333333134651184,1920,1080
