,AnnotationTimestamp,VideoTime,arousal,session,participant,time
557,1602196362007,505452,21,2,2,22483.92943887144
558,1602196362067,505500,20,2,2,22483.97743887144
559,1602196362121,505552,18,2,2,22484.02943887144
560,1602196362527,505972,17,2,2,22484.44943887144
561,1602196362567,506012,15,2,2,22484.48943887144
562,1602196362603,506052,13,2,2,22484.52943887144
563,1602196362646,506092,11,2,2,22484.56943887144
564,1602196362686,506132,10,2,2,22484.60943887144
565,1602196362720,506172,9,2,2,22484.649438871438
566,1602196362761,506212,8,2,2,22484.68943887144
567,1602196363104,506532,7,2,2,22485.00943887144
568,1602196363237,506672,6,2,2,22485.149438871438
569,1602196363394,506817,5,2,2,22485.29443887144
570,1602196363434,506862,4,2,2,22485.33943887144
571,1602196363551,507002,3,2,2,22485.47943887144
572,1602196363607,507043,2,2,2,22485.52043887144
573,1602196363648,507082,0,2,2,22485.559438871438
574,1602196365887,509282,-1,2,2,22487.75943887144
575,1602196366253,509702,-2,2,2,22488.17943887144
576,1602196367695,511142,-3,2,2,22489.61943887144
577,1602196368346,511782,-2,2,2,22490.25943887144
578,1602196370003,513402,-1,2,2,22491.879438871438
579,1602196370430,513882,-2,2,2,22492.35943887144
580,1602196376983,520412,-1,2,2,22498.88943887144
581,1602196377020,520452,0,2,2,22498.92943887144
582,1602196377044,520493,1,2,2,22498.970438871438
583,1602196377130,520573,2,2,2,22499.05043887144
584,1602196377187,520612,3,2,2,22499.08943887144
585,1602196377212,520653,5,2,2,22499.130438871438
586,1602196377282,520732,7,2,2,22499.20943887144
587,1602196377451,520853,8,2,2,22499.33043887144
588,1602196377719,521131,9,2,2,22499.60843887144
589,1602196377753,521182,13,2,2,22499.65943887144
590,1602196377795,521227,17,2,2,22499.70443887144
591,1602196377836,521268,18,2,2,22499.74543887144
592,1602196377987,521432,15,2,2,22499.90943887144
593,1602196378030,521473,11,2,2,22499.95043887144
594,1602196378087,521524,10,2,2,22500.00143887144
595,1602196378136,521565,8,2,2,22500.04243887144
596,1602196378170,521610,7,2,2,22500.08743887144
597,1602196378428,521852,6,2,2,22500.32943887144
598,1602196378468,521901,3,2,2,22500.37843887144
599,1602196378503,521943,2,2,2,22500.42043887144
600,1602196378544,521992,1,2,2,22500.469438871438
601,1602196389298,532712,2,2,2,22511.18943887144
602,1602196389787,533232,3,2,2,22511.70943887144
603,1602196390649,534073,4,2,2,22512.55043887144
604,1602196391412,534832,5,2,2,22513.309438871438
605,1602196392200,535652,6,2,2,22514.129438871438
606,1602196392940,536352,7,2,2,22514.82943887144
607,1602196393258,536692,8,2,2,22515.16943887144
608,1602196395037,538473,7,2,2,22516.95043887144
609,1602196395158,538592,6,2,2,22517.06943887144
610,1602196396302,539732,5,2,2,22518.20943887144
611,1602196397169,540612,4,2,2,22519.08943887144
612,1602196398411,541853,5,2,2,22520.33043887144
613,1602196398470,541892,6,2,2,22520.36943887144
614,1602196398612,542032,7,2,2,22520.50943887144
615,1602196398911,542353,8,2,2,22520.83043887144
616,1602196399170,542612,7,2,2,22521.08943887144
617,1602196399586,543013,6,2,2,22521.49043887144
618,1602196399709,543153,5,2,2,22521.630438871438
619,1602196399886,543292,4,2,2,22521.76943887144
620,1602196400249,543693,3,2,2,22522.17043887144
621,1602196401144,544588,4,2,2,22523.06543887144
622,1602196401603,545032,3,2,2,22523.50943887144
623,1602196401924,545352,4,2,2,22523.82943887144
624,1602196403803,547252,5,2,2,22525.72943887144
625,1602196408003,551452,6,2,2,22529.92943887144
626,1602196408466,551913,7,2,2,22530.39043887144
627,1602196408687,552112,6,2,2,22530.58943887144
628,1602196408886,552312,7,2,2,22530.78943887144
629,1602196408908,552352,8,2,2,22530.82943887144
630,1602196408987,552432,9,2,2,22530.90943887144
631,1602196409029,552473,10,2,2,22530.95043887144
632,1602196409201,552652,9,2,2,22531.129438871438
633,1602196409258,552693,7,2,2,22531.17043887144
634,1602196409379,552813,6,2,2,22531.290438871438
635,1602196409581,552992,7,2,2,22531.469438871438
636,1602196409803,553252,8,2,2,22531.72943887144
637,1602196410168,553613,7,2,2,22532.09043887144
638,1602196410203,553652,6,2,2,22532.129438871438
639,1602196410608,554012,7,2,2,22532.48943887144
640,1602196411286,554712,8,2,2,22533.18943887144
641,1602196412250,555673,9,2,2,22534.15043887144
642,1602196412629,556053,8,2,2,22534.53043887144
643,1602196412752,556153,7,2,2,22534.630438871438
644,1602196413051,556452,6,2,2,22534.92943887144
645,1602196413369,556793,5,2,2,22535.27043887144
646,1602196419735,563143,6,2,2,22541.62043887144
647,1602196420752,564202,7,2,2,22542.67943887144
648,1602196421541,564982,8,2,2,22543.45943887144
649,1602196422062,565482,9,2,2,22543.95943887144
650,1602196422662,566083,10,2,2,22544.56043887144
651,1602196423634,567043,11,2,2,22545.52043887144
652,1602196424475,567883,12,2,2,22546.36043887144
653,1602196424536,567982,13,2,2,22546.45943887144
654,1602196427003,570418,12,2,2,22548.89543887144
655,1602196427087,570503,13,2,2,22548.98043887144
656,1602196427115,570563,14,2,2,22549.040438871438
657,1602196427174,570602,15,2,2,22549.07943887144
658,1602196427218,570643,16,2,2,22549.12043887144
659,1602196427353,570783,15,2,2,22549.26043887144
660,1602196427552,570982,14,2,2,22549.45943887144
661,1602196428163,571583,15,2,2,22550.06043887144
662,1602196428220,571642,16,2,2,22550.11943887144
663,1602196428546,571962,17,2,2,22550.43943887144
664,1602196429013,572462,16,2,2,22550.93943887144
665,1602196429069,572502,15,2,2,22550.97943887144
666,1602196429092,572543,14,2,2,22551.02043887144
667,1602196429153,572589,12,2,2,22551.06643887144
668,1602196429200,572643,11,2,2,22551.12043887144
669,1602196429281,572702,10,2,2,22551.17943887144
670,1602196429792,573243,9,2,2,22551.720438871438
671,1602196429915,573342,8,2,2,22551.81943887144
672,1602196434901,578323,7,2,2,22556.80043887144
673,1602196434936,578362,6,2,2,22556.83943887144
674,1602196434959,578403,5,2,2,22556.880438871438
675,1602196436291,579722,2,2,2,22558.19943887144
676,1602196436316,579763,-2,2,2,22558.24043887144
677,1602196436353,579802,-4,2,2,22558.27943887144
678,1602196441452,584902,-5,2,2,22563.379438871438
679,1602196442786,586222,-4,2,2,22564.69943887144
680,1602196442835,586271,-3,2,2,22564.74843887144
681,1602196445503,588943,-2,2,2,22567.42043887144
682,1602196445771,589218,-1,2,2,22567.69543887144
683,1602196446519,589942,-3,2,2,22568.41943887144
684,1602196446536,589982,-4,2,2,22568.45943887144
685,1602196446586,590022,-5,2,2,22568.49943887144
686,1602196446787,590183,-4,2,2,22568.66043887144
687,1602196446804,590242,-3,2,2,22568.719438871438
688,1602196446836,590282,-2,2,2,22568.75943887144
689,1602196446886,590322,-1,2,2,22568.79943887144
690,1602196447102,590543,0,2,2,22569.02043887144
691,1602196447354,590783,1,2,2,22569.26043887144
692,1602196447736,591183,2,2,2,22569.66043887144
693,1602196448319,591752,3,2,2,22570.22943887144
694,1602196450752,594152,2,2,2,22572.629438871438
695,1602196451285,594692,1,2,2,22573.16943887144
696,1602196451852,595252,0,2,2,22573.72943887144
697,1602196452103,595552,1,2,2,22574.02943887144
698,1602196452169,595592,2,2,2,22574.06943887144
699,1602196452285,595732,3,2,2,22574.20943887144
700,1602196452487,595932,4,2,2,22574.40943887144
701,1602196452536,595974,5,2,2,22574.451438871438
702,1602196452602,596032,6,2,2,22574.50943887144
703,1602196452886,596332,8,2,2,22574.809438871438
704,1602196452936,596388,11,2,2,22574.86543887144
705,1602196452985,596432,12,2,2,22574.90943887144
706,1602196453052,596492,13,2,2,22574.969438871438
707,1602196453085,596532,14,2,2,22575.00943887144
708,1602196453372,596792,13,2,2,22575.26943887144
709,1602196453389,596832,12,2,2,22575.309438871438
710,1602196453452,596892,11,2,2,22575.36943887144
711,1602196453485,596932,10,2,2,22575.40943887144
712,1602196453552,596975,9,2,2,22575.452438871438
713,1602196453586,597022,8,2,2,22575.49943887144
714,1602196453857,597271,7,2,2,22575.74843887144
715,1602196453890,597312,6,2,2,22575.78943887144
716,1602196453919,597352,5,2,2,22575.82943887144
717,1602196453952,597392,4,2,2,22575.86943887144
718,1602196454003,597432,3,2,2,22575.90943887144
719,1602196455268,598712,4,2,2,22577.18943887144
720,1602196455319,598752,6,2,2,22577.22943887144
721,1602196455356,598792,7,2,2,22577.26943887144
722,1602196455402,598832,8,2,2,22577.309438871438
723,1602196455685,599092,9,2,2,22577.56943887144
724,1602196455769,599205,5,2,2,22577.68243887144
725,1602196455802,599252,4,2,2,22577.72943887144
726,1602196455888,599292,5,2,2,22577.76943887144
727,1602196456419,599832,4,2,2,22578.309438871438
728,1602196460802,604232,5,2,2,22582.70943887144
729,1602196462619,606032,6,2,2,22584.50943887144
730,1602196463869,607292,7,2,2,22585.76943887144
731,1602196465586,608992,8,2,2,22587.469438871438
732,1602196465669,609108,9,2,2,22587.58543887144
733,1602196465752,609192,10,2,2,22587.66943887144
734,1602196466957,610352,9,2,2,22588.82943887144
735,1602196466991,610412,8,2,2,22588.88943887144
736,1602196467219,610632,9,2,2,22589.10943887144
737,1602196467285,610731,10,2,2,22589.20843887144
738,1602196467719,611152,11,2,2,22589.629438871438
739,1602196467936,611332,12,2,2,22589.809438871438
740,1602196468152,611552,11,2,2,22590.02943887144
741,1602196468335,611752,10,2,2,22590.22943887144
742,1602196471335,614752,11,2,2,22593.22943887144
743,1602196472635,616032,10,2,2,22594.50943887144
744,1602196472685,616132,9,2,2,22594.60943887144
745,1602196472772,616192,8,2,2,22594.66943887144
746,1602196472902,616332,7,2,2,22594.809438871438
747,1602196473185,616612,6,2,2,22595.08943887144
748,1602196473653,617052,7,2,2,22595.52943887144
749,1602196473703,617112,8,2,2,22595.58943887144
750,1602196474005,617452,9,2,2,22595.92943887144
751,1602196475152,618592,10,2,2,22597.06943887144
752,1602196476353,619792,11,2,2,22598.26943887144
753,1602196476389,619832,13,2,2,22598.309438871438
754,1602196476452,619892,14,2,2,22598.36943887144
755,1602196477636,621052,15,2,2,22599.52943887144
756,1602196478035,621452,16,2,2,22599.92943887144
757,1602196478074,621505,17,2,2,22599.98243887144
758,1602196478257,621692,18,2,2,22600.16943887144
759,1602196478369,621812,19,2,2,22600.28943887144
760,1602196479185,622592,18,2,2,22601.06943887144
761,1602196479222,622652,17,2,2,22601.129438871438
762,1602196479335,622752,16,2,2,22601.22943887144
763,1602196479453,622872,17,2,2,22601.34943887144
764,1602196479769,623212,18,2,2,22601.68943887144
765,1602196480135,623572,17,2,2,22602.04943887144
766,1602196480171,623612,16,2,2,22602.08943887144
767,1602196480218,623652,15,2,2,22602.129438871438
768,1602196480253,623692,14,2,2,22602.16943887144
769,1602196480302,623732,13,2,2,22602.20943887144
770,1602196480707,624132,12,2,2,22602.60943887144
771,1602196480731,624173,11,2,2,22602.65043887144
772,1602196480788,624232,10,2,2,22602.70943887144
773,1602196482902,626352,11,2,2,22604.82943887144
774,1602196482969,626392,13,2,2,22604.86943887144
775,1602196483068,626512,14,2,2,22604.98943887144
776,1602196483252,626692,13,2,2,22605.16943887144
777,1602196483286,626732,12,2,2,22605.20943887144
778,1602196483735,627152,11,2,2,22605.629438871438
779,1602196484753,628172,10,2,2,22606.649438871438
780,1602196492269,635712,11,2,2,22614.18943887144
781,1602196495102,638532,12,2,2,22617.00943887144
782,1602196498153,641592,11,2,2,22620.06943887144
783,1602196498189,641632,10,2,2,22620.10943887144
784,1602196498274,641712,9,2,2,22620.18943887144
785,1602196498327,641752,8,2,2,22620.22943887144
786,1602196498451,641892,7,2,2,22620.36943887144
787,1602196498855,642292,6,2,2,22620.76943887144
788,1602196499103,642552,5,2,2,22621.02943887144
789,1602196499141,642592,4,2,2,22621.06943887144
790,1602196499209,642632,3,2,2,22621.10943887144
791,1602196499279,642673,2,2,2,22621.15043887144
792,1602196499348,642772,1,2,2,22621.24943887144
793,1602196499455,642852,0,2,2,22621.32943887144
794,1602196499490,642908,-1,2,2,22621.38543887144
795,1602196499560,642952,-2,2,2,22621.42943887144
796,1602196499577,643012,-3,2,2,22621.48943887144
797,1602196506424,649852,-4,2,2,22628.32943887144
798,1602196507559,650992,-3,2,2,22629.469438871438
799,1602196507722,651152,-2,2,2,22629.629438871438
800,1602196508240,651652,-1,2,2,22630.129438871438
801,1602196510013,653452,0,2,2,22631.92943887144
802,1602196510847,654272,1,2,2,22632.74943887144
803,1602196512530,655952,2,2,2,22634.42943887144
804,1602196515426,658852,3,2,2,22637.32943887144
805,1602196515464,658899,4,2,2,22637.37643887144
806,1602196518985,662412,5,2,2,22640.88943887144
807,1602196519025,662452,6,2,2,22640.92943887144
808,1602196519422,662852,7,2,2,22641.32943887144
809,1602196520672,664112,8,2,2,22642.58943887144
810,1602196521302,664752,7,2,2,22643.22943887144
811,1602196522122,665552,6,2,2,22644.02943887144
812,1602196522161,665595,5,2,2,22644.07243887144
813,1602196522268,665692,7,2,2,22644.16943887144
814,1602196522468,665912,6,2,2,22644.38943887144
815,1602196522506,665952,5,2,2,22644.42943887144
816,1602196522868,666312,6,2,2,22644.78943887144
817,1602196527329,670752,7,2,2,22649.22943887144
818,1602196527810,671252,8,2,2,22649.72943887144
819,1602196527934,671352,9,2,2,22649.82943887144
820,1602196527993,671432,10,2,2,22649.90943887144
821,1602196528249,671692,11,2,2,22650.16943887144
822,1602196528285,671732,12,2,2,22650.20943887144
823,1602196528322,671772,13,2,2,22650.24943887144
824,1602196528669,672112,12,2,2,22650.58943887144
825,1602196528981,672412,13,2,2,22650.88943887144
826,1602196529271,672712,14,2,2,22651.18943887144
827,1602196529491,672892,15,2,2,22651.36943887144
828,1602196529601,673052,16,2,2,22651.52943887144
829,1602196530655,674052,17,2,2,22652.52943887144
830,1602196531076,674512,18,2,2,22652.98943887144
831,1602196533661,677112,19,2,2,22655.58943887144
832,1602196535274,678692,20,2,2,22657.16943887144
833,1602196535310,678732,21,2,2,22657.20943887144
834,1602196536185,679612,20,2,2,22658.08943887144
835,1602196537007,680452,19,2,2,22658.92943887144
836,1602196537298,680732,18,2,2,22659.20943887144
837,1602196537641,681092,17,2,2,22659.56943887144
838,1602196538012,681452,16,2,2,22659.92943887144
839,1602196538072,681492,15,2,2,22659.969438871438
840,1602196538418,681852,14,2,2,22660.32943887144
841,1602196538442,681892,13,2,2,22660.36943887144
842,1602196538888,682312,14,2,2,22660.78943887144
843,1602196538944,682352,15,2,2,22660.82943887144
844,1602196539216,682632,16,2,2,22661.10943887144
845,1602196540039,683452,17,2,2,22661.92943887144
846,1602196540098,683511,18,2,2,22661.988438871438
847,1602196540168,683592,19,2,2,22662.06943887144
848,1602196540545,683992,20,2,2,22662.469438871438
849,1602196540582,684032,21,2,2,22662.50943887144
850,1602196541013,684452,22,2,2,22662.92943887144
851,1602196541137,684572,23,2,2,22663.04943887144
852,1602196541176,684612,24,2,2,22663.08943887144
853,1602196541817,685252,23,2,2,22663.72943887144
854,1602196542056,685452,24,2,2,22663.92943887144
855,1602196542134,685552,25,2,2,22664.02943887144
856,1602196542531,685952,24,2,2,22664.42943887144
857,1602196546235,689652,25,2,2,22668.129438871438
858,1602196546652,690052,24,2,2,22668.52943887144
859,1602196546757,690152,23,2,2,22668.629438871438
860,1602196547096,690512,22,2,2,22668.98943887144
861,1602196547241,690692,21,2,2,22669.16943887144
862,1602196547351,690792,20,2,2,22669.26943887144
863,1602196547624,691052,19,2,2,22669.52943887144
864,1602196547897,691312,18,2,2,22669.78943887144
865,1602196548041,691492,17,2,2,22669.969438871438
866,1602196548267,691712,16,2,2,22670.18943887144
867,1602196548399,691812,15,2,2,22670.28943887144
868,1602196548435,691852,14,2,2,22670.32943887144
869,1602196548517,691932,13,2,2,22670.40943887144
870,1602196551179,694612,12,2,2,22673.08943887144
871,1602196551917,695352,11,2,2,22673.82943887144
872,1602196552817,696252,10,2,2,22674.72943887144
873,1602196552865,696292,9,2,2,22674.76943887144
874,1602196554301,697752,8,2,2,22676.22943887144
875,1602196555201,698643,7,2,2,22677.12043887144
876,1602196555541,698992,8,2,2,22677.469438871438
877,1602196555684,699112,9,2,2,22677.58943887144
878,1602196555768,699192,10,2,2,22677.66943887144
879,1602196556147,699552,11,2,2,22678.02943887144
880,1602196556374,699812,12,2,2,22678.28943887144
881,1602196556458,699852,13,2,2,22678.32943887144
882,1602196556501,699952,14,2,2,22678.42943887144
883,1602196556585,699992,15,2,2,22678.469438871438
884,1602196556775,700212,16,2,2,22678.68943887144
885,1602196556834,700252,18,2,2,22678.72943887144
886,1602196556918,700332,19,2,2,22678.809438871438
887,1602196557001,700452,18,2,2,22678.92943887144
888,1602196557047,700492,16,2,2,22678.969438871438
889,1602196557192,700612,15,2,2,22679.08943887144
890,1602196557251,700692,14,2,2,22679.16943887144
891,1602196557334,700772,13,2,2,22679.24943887144
892,1602196557584,701012,12,2,2,22679.48943887144
893,1602196557607,701052,11,2,2,22679.52943887144
894,1602196557667,701092,10,2,2,22679.56943887144
895,1602196557751,701172,9,2,2,22679.649438871438
896,1602196558085,701512,8,2,2,22679.98943887144
897,1602196558296,701692,7,2,2,22680.16943887144
898,1602196558334,701752,6,2,2,22680.22943887144
899,1602196558441,701872,5,2,2,22680.34943887144
900,1602196558609,702052,4,2,2,22680.52943887144
901,1602196558881,702312,3,2,2,22680.78943887144
902,1602196558917,702352,2,2,2,22680.82943887144
903,1602196558964,702392,1,2,2,22680.86943887144
904,1602196559107,702552,0,2,2,22681.02943887144
905,1602196559507,702952,-1,2,2,22681.42943887144
906,1602196559568,702992,-2,2,2,22681.469438871438
907,1602196561801,705213,-3,2,2,22683.69043887144
908,1602196564983,708413,-2,2,2,22686.89043887144
909,1602196565041,708459,-1,2,2,22686.93643887144
910,1602196565065,708512,0,2,2,22686.98943887144
911,1602196565101,708552,1,2,2,22687.02943887144
912,1602196565184,708636,2,2,2,22687.113438871438
913,1602196565601,709032,5,2,2,22687.50943887144
914,1602196565625,709072,6,2,2,22687.54943887144
915,1602196565684,709112,8,2,2,22687.58943887144
916,1602196565708,709152,9,2,2,22687.629438871438
917,1602196565768,709192,10,2,2,22687.66943887144
918,1602196566017,709432,12,2,2,22687.90943887144
919,1602196566041,709472,15,2,2,22687.94943887144
920,1602196566065,709512,16,2,2,22687.98943887144
921,1602196566314,709752,15,2,2,22688.22943887144
922,1602196566351,709792,14,2,2,22688.26943887144
923,1602196566398,709832,10,2,2,22688.309438871438
924,1602196566434,709872,9,2,2,22688.34943887144
925,1602196566481,709912,8,2,2,22688.38943887144
926,1602196566684,710112,7,2,2,22688.58943887144
927,1602196566708,710152,6,2,2,22688.629438871438
928,1602196566768,710192,3,2,2,22688.66943887144
929,1602196566814,710232,2,2,2,22688.70943887144
930,1602196573748,717172,3,2,2,22695.649438871438
931,1602196574749,718152,4,2,2,22696.629438871438
932,1602196575641,719052,5,2,2,22697.52943887144
933,1602196576141,719592,6,2,2,22698.06943887144
934,1602196576201,719632,7,2,2,22698.10943887144
935,1602196576267,719673,8,2,2,22698.15043887144
936,1602196576375,719812,9,2,2,22698.28943887144
937,1602196576434,719852,10,2,2,22698.32943887144
938,1602196576458,719892,11,2,2,22698.36943887144
939,1602196576518,719932,12,2,2,22698.40943887144
940,1602196576800,720212,13,2,2,22698.68943887144
941,1602196576834,720252,16,2,2,22698.72943887144
942,1602196576858,720292,18,2,2,22698.76943887144
943,1602196576900,720332,20,2,2,22698.809438871438
944,1602196576926,720372,21,2,2,22698.84943887144
945,1602196577092,720532,20,2,2,22699.00943887144
946,1602196577151,720572,17,2,2,22699.04943887144
947,1602196577217,720628,14,2,2,22699.10543887144
948,1602196577242,720672,12,2,2,22699.149438871438
949,1602196577266,720713,11,2,2,22699.19043887144
950,1602196577324,720772,10,2,2,22699.24943887144
951,1602196577582,721013,9,2,2,22699.49043887144
952,1602196577617,721059,8,2,2,22699.53643887144
953,1602196577684,721112,6,2,2,22699.58943887144
954,1602196577708,721152,5,2,2,22699.629438871438
955,1602196578292,721732,6,2,2,22700.20943887144
956,1602196578350,721772,7,2,2,22700.24943887144
957,1602196578518,721952,6,2,2,22700.42943887144
958,1602196578625,722052,5,2,2,22700.52943887144
959,1602196579101,722532,4,2,2,22701.00943887144
960,1602196579125,722572,3,2,2,22701.04943887144
961,1602196579792,723232,2,2,2,22701.70943887144
962,1602196580018,723452,3,2,2,22701.92943887144
963,1602196580042,723492,4,2,2,22701.969438871438
964,1602196580101,723532,5,2,2,22702.00943887144
965,1602196580508,723913,4,2,2,22702.39043887144
966,1602196580558,723972,3,2,2,22702.44943887144
967,1602196580617,724032,2,2,2,22702.50943887144
968,1602196580642,724072,1,2,2,22702.54943887144
969,1602196580725,724152,0,2,2,22702.629438871438
970,1602196580767,724192,-1,2,2,22702.66943887144
971,1602196582258,725672,-2,2,2,22704.149438871438
972,1602196583449,726872,-3,2,2,22705.34943887144
973,1602196583674,727113,-4,2,2,22705.59043887144
974,1602196583781,727212,-5,2,2,22705.68943887144
975,1602196583817,727252,-6,2,2,22705.72943887144
976,1602196584794,728213,-5,2,2,22706.69043887144
977,1602196584834,728272,-4,2,2,22706.74943887144
978,1602196584917,728352,-3,2,2,22706.82943887144
979,1602196584961,728393,-2,2,2,22706.87043887144
980,1602196585023,728437,0,2,2,22706.91443887144
981,1602196585048,728492,1,2,2,22706.969438871438
982,1602196585084,728532,2,2,2,22707.00943887144
983,1602196585230,728672,3,2,2,22707.149438871438
984,1602196587631,731052,2,2,2,22709.52943887144
985,1602196587712,731152,1,2,2,22709.629438871438
986,1602196588289,731712,0,2,2,22710.18943887144
987,1602196588601,732052,-1,2,2,22710.52943887144
988,1602196588684,732132,-2,2,2,22710.60943887144
989,1602196598240,741682,-1,2,2,22720.15943887144
990,1602196599329,742742,-2,2,2,22721.219438871438
991,1602196599579,742982,-3,2,2,22721.45943887144
992,1602196599979,743402,-4,2,2,22721.879438871438
993,1602196600373,743782,-5,2,2,22722.25943887144
994,1602196600767,744182,-6,2,2,22722.65943887144
995,1602196600934,744382,-7,2,2,22722.85943887144
996,1602196601217,744642,-8,2,2,22723.11943887144
997,1602196604306,747742,-7,2,2,22726.219438871438
998,1602196604700,748142,-6,2,2,22726.61943887144
999,1602196605079,748482,-5,2,2,22726.95943887144
1000,1602196605395,748822,-4,2,2,22727.29943887144
1001,1602196605517,748942,-3,2,2,22727.41943887144
1002,1602196606123,749542,-2,2,2,22728.01943887144
1003,1602196606873,750282,-1,2,2,22728.75943887144
1004,1602196607562,750982,0,2,2,22729.45943887144
1005,1602196607851,751282,1,2,2,22729.75943887144
1006,1602196608266,751682,2,2,2,22730.15943887144
1007,1602196609232,752683,3,2,2,22731.16043887144
1008,1602196609957,753382,4,2,2,22731.85943887144
1009,1602196610017,753432,5,2,2,22731.90943887144
1010,1602196610183,753602,6,2,2,22732.07943887144
1011,1602196610396,753842,7,2,2,22732.31943887144
1012,1602196610457,753882,8,2,2,22732.35943887144
1013,1602196610767,754182,9,2,2,22732.65943887144
1014,1602196610851,754266,11,2,2,22732.74343887144
1015,1602196612100,755542,12,2,2,22734.01943887144
1016,1602196612150,755582,13,2,2,22734.059438871438
1017,1602196612565,755982,14,2,2,22734.45943887144
1018,1602196612959,756402,13,2,2,22734.879438871438
1019,1602196613125,756562,12,2,2,22735.03943887144
1020,1602196613334,756782,11,2,2,22735.25943887144
1021,1602196613734,757142,10,2,2,22735.61943887144
1022,1602196613984,757382,9,2,2,22735.85943887144
1023,1602196614217,757642,8,2,2,22736.11943887144
1024,1602196614429,757842,7,2,2,22736.31943887144
1025,1602196614573,758002,6,2,2,22736.47943887144
1026,1602196615467,758882,5,2,2,22737.35943887144
1027,1602196620484,763882,6,2,2,22742.35943887144
1028,1602196620507,763942,7,2,2,22742.41943887144
1029,1602196620724,764142,8,2,2,22742.61943887144
1030,1602196620748,764182,9,2,2,22742.65943887144
1031,1602196620783,764222,10,2,2,22742.69943887144
1032,1602196621041,764482,11,2,2,22742.95943887144
1033,1602196621857,765302,12,2,2,22743.77943887144
1034,1602196621917,765342,14,2,2,22743.81943887144
1035,1602196621984,765423,15,2,2,22743.90043887144
1036,1602196622560,765982,16,2,2,22744.45943887144
1037,1602196622850,766282,17,2,2,22744.75943887144
1038,1602196622957,766402,18,2,2,22744.879438871438
1039,1602196623465,766902,19,2,2,22745.379438871438
1040,1602196623500,766942,20,2,2,22745.41943887144
1041,1602196623550,766982,21,2,2,22745.45943887144
1042,1602196623584,767022,22,2,2,22745.49943887144
1043,1602196623666,767102,23,2,2,22745.57943887144
1044,1602196623716,767142,24,2,2,22745.61943887144
1045,1602196623776,767222,25,2,2,22745.69943887144
1046,1602196624197,767642,26,2,2,22746.11943887144
1047,1602196624446,767862,27,2,2,22746.33943887144
1048,1602196624483,767902,28,2,2,22746.379438871438
1049,1602196625717,769142,27,2,2,22747.61943887144
1050,1602196626117,769542,26,2,2,22748.01943887144
1051,1602196626200,769640,25,2,2,22748.11743887144
1052,1602196626248,769682,24,2,2,22748.15943887144
1053,1602196626283,769722,23,2,2,22748.19943887144
1054,1602196626329,769762,21,2,2,22748.23943887144
1055,1602196626700,770142,20,2,2,22748.61943887144
1056,1602196626809,770242,19,2,2,22748.719438871438
1057,1602196626867,770282,18,2,2,22748.75943887144
1058,1602196626890,770322,17,2,2,22748.79943887144
1059,1602196626915,770362,15,2,2,22748.83943887144
1060,1602196626972,770402,13,2,2,22748.879438871438
1061,1602196627200,770642,12,2,2,22749.11943887144
1062,1602196627247,770682,8,2,2,22749.15943887144
1063,1602196627283,770724,7,2,2,22749.201438871438
1064,1602196627331,770782,6,2,2,22749.25943887144
1065,1602196627391,770822,5,2,2,22749.29943887144
1066,1602196627866,771282,3,2,2,22749.75943887144
1067,1602196633228,776622,5,2,2,22755.09943887144
1068,1602196633266,776681,8,2,2,22755.15843887144
1069,1602196633291,776722,10,2,2,22755.19943887144
1070,1602196633315,776762,11,2,2,22755.23943887144
1071,1602196633376,776802,14,2,2,22755.27943887144
1072,1602196635383,778782,13,2,2,22757.25943887144
1073,1602196635407,778842,12,2,2,22757.31943887144
1074,1602196635431,778882,11,2,2,22757.35943887144
1075,1602196635490,778922,10,2,2,22757.399438871438
1076,1602196635575,779002,9,2,2,22757.47943887144
1077,1602196635599,779042,7,2,2,22757.51943887144
1078,1602196635633,779082,6,2,2,22757.559438871438
1079,1602196635679,779122,5,2,2,22757.59943887144
1080,1602196636073,779502,4,2,2,22757.97943887144
1081,1602196636097,779542,3,2,2,22758.01943887144
1082,1602196636217,779642,1,2,2,22758.11943887144
1083,1602196636241,779682,0,2,2,22758.15943887144
1084,1602196636490,779882,-2,2,2,22758.35943887144
1085,1602196636514,779942,-3,2,2,22758.41943887144
1086,1602196636550,779982,-4,2,2,22758.45943887144
1087,1602196636616,780062,-5,2,2,22758.53943887144
1088,1602196636664,780102,-6,2,2,22758.57943887144
1089,1602196637056,780482,-7,2,2,22758.95943887144
1090,1602196637246,780642,-8,2,2,22759.11943887144
